Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0235836, 0.025, 0.976416
0.125, 0, 0.0253888, 0.025, 0.974611
0.125, 0, 0.0253693, 0.025, 0.974631
0.125, 0, 0.0235744, 0.025, 0.976426
0.125, 0, 0.0253495, 0.025, 0.974651
0.125, 0, 0.0208426, 0.025, 0.979157
0.125, 0, 0.0289858, 0.025, 0.971014
0.125, 0, 0.0284191, 0.025, 0.971581
0.125, 0, 0.0297457, 0.025, 0.970254
0.125, 0, 0.0213037, 0.025, 0.978696
0.125, 0, 0.0240839, 0.025, 0.975916
0.125, 0, 0.022166, 0.025, 0.977834
0.125, 0, 0.0255322, 0.025, 0.974468
0.125, 0, 0.0282032, 0.025, 0.971797
0.125, 0, 0.0269427, 0.025, 0.973057
0.125, 0, 0.0222096, 0.025, 0.97779
0.125, 0, 0.0240932, 0.025, 0.975907
0.125, 0, 0.0235642, 0.025, 0.976436
0.125, 0, 0.0247119, 0.025, 0.975288
0.125, 0, 0.0233215, 0.025, 0.976679
0.125, 0, 0.0245084, 0.025, 0.975492
0.125, 0, 0.0198148, 0.025, 0.980185
0.125, 0, 0.0249803, 0.025, 0.97502
0.125, 0, 0.0252301, 0.025, 0.97477
0.125, 0, 0.0237571, 0.025, 0.976243
0.125, 0, 0.0305668, 0.03, 0.969433
0.125, 0, 0.0293828, 0.03, 0.970617
0.125, 0, 0.0303764, 0.03, 0.969624
0.125, 0, 0.0299356, 0.03, 0.970064
0.125, 0, 0.0312662, 0.03, 0.968734
0.125, 0, 0.0287627, 0.03, 0.971237
0.125, 0, 0.0315636, 0.03, 0.968436
0.125, 0, 0.0285257, 0.03, 0.971474
0.125, 0, 0.0284232, 0.03, 0.971577
0.125, 0, 0.0316209, 0.03, 0.968379
0.125, 0, 0.0291581, 0.03, 0.970842
0.125, 0, 0.0318024, 0.03, 0.968198
0.125, 0, 0.0304898, 0.03, 0.96951
0.125, 0, 0.0341328, 0.03, 0.965867
0.125, 0, 0.0273883, 0.03, 0.972612
0.125, 0, 0.0319673, 0.03, 0.968033
0.125, 0, 0.029076, 0.03, 0.970924
0.125, 0, 0.0314787, 0.03, 0.968521
0.125, 0, 0.0326972, 0.03, 0.967303
0.125, 0, 0.0283578, 0.03, 0.971642
0.125, 0, 0.028254, 0.03, 0.971746
0.125, 0, 0.0306794, 0.03, 0.969321
0.125, 0, 0.0353707, 0.03, 0.964629
0.125, 0, 0.0317465, 0.03, 0.968254
0.125, 0, 0.025917, 0.03, 0.974083
0.125, 0, 0.0331316, 0.03, 0.966868
0.125, 0, 0.0307634, 0.03, 0.969237
0.125, 0, 0.0279723, 0.03, 0.972028
