Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0270645, 0.025, 0.972936
0.125, 0, 0.0281644, 0.025, 0.971836
0.125, 0, 0.0241552, 0.025, 0.975845
0.125, 0, 0.0271655, 0.025, 0.972835
0.125, 0, 0.0244392, 0.025, 0.975561
0.125, 0, 0.026677, 0.025, 0.973323
0.125, 0, 0.023922, 0.025, 0.976078
0.125, 0, 0.0240048, 0.025, 0.975995
0.125, 0, 0.0271313, 0.025, 0.972869
0.125, 0, 0.0236757, 0.025, 0.976324
0.125, 0, 0.0210048, 0.025, 0.978995
0.125, 0, 0.0201769, 0.025, 0.979823
0.125, 0, 0.024338, 0.025, 0.975662
0.125, 0, 0.0237861, 0.025, 0.976214
0.125, 0, 0.024801, 0.025, 0.975199
0.125, 0, 0.0277804, 0.025, 0.97222
0.125, 0, 0.0236175, 0.025, 0.976383
0.125, 0, 0.0240061, 0.025, 0.975994
0.125, 0, 0.0263839, 0.025, 0.973616
0.125, 0, 0.0240958, 0.025, 0.975904
0.125, 0, 0.0236951, 0.025, 0.976305
0.125, 0, 0.0236212, 0.025, 0.976379
0.125, 0, 0.0263933, 0.025, 0.973607
0.125, 0, 0.0267087, 0.025, 0.973291
0.125, 0, 0.0295755, 0.03, 0.970425
0.125, 0, 0.0334907, 0.03, 0.966509
0.125, 0, 0.0323648, 0.03, 0.967635
0.125, 0, 0.0287994, 0.03, 0.971201
0.125, 0, 0.0280965, 0.03, 0.971903
0.125, 0, 0.0332476, 0.03, 0.966752
0.125, 0, 0.0293838, 0.03, 0.970616
0.125, 0, 0.029591, 0.03, 0.970409
0.125, 0, 0.0281037, 0.03, 0.971896
0.125, 0, 0.0292797, 0.03, 0.97072
0.125, 0, 0.0336208, 0.03, 0.966379
0.125, 0, 0.0293503, 0.03, 0.97065
0.125, 0, 0.0270913, 0.03, 0.972909
0.125, 0, 0.0325775, 0.03, 0.967423
0.125, 0, 0.0287994, 0.03, 0.971201
0.125, 0, 0.0305267, 0.03, 0.969473
0.125, 0, 0.0300699, 0.03, 0.96993
0.125, 0, 0.0271529, 0.03, 0.972847
0.125, 0, 0.0286378, 0.03, 0.971362
0.125, 0, 0.028824, 0.03, 0.971176
0.125, 0, 0.0317652, 0.03, 0.968235
