Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.0106679, 0.253509, 0.025, 0.735823
0.25, 0, 0.0131343, 0.256864, 0.025, 0.730001
0.25, 0, 0.0119993, 0.252693, 0.025, 0.735308
0.25, 0, 0.0136215, 0.241888, 0.025, 0.744491
0.25, 0, 0.0113586, 0.262173, 0.025, 0.726469
0.25, 0, 0.0135633, 0.250044, 0.025, 0.736393
0.25, 0, 0.0130627, 0.25503, 0.025, 0.731907
0.25, 0, 0.0140266, 0.237568, 0.025, 0.748406
0.25, 0, 0.00997656, 0.246154, 0.025, 0.743869
0.25, 0, 0.0134236, 0.24145, 0.025, 0.745126
0.25, 0, 0.0107207, 0.248065, 0.025, 0.741215
0.25, 0, 0.0139051, 0.246666, 0.025, 0.739429
0.25, 0, 0.0133533, 0.2617, 0.025, 0.724946
0.25, 0, 0.0138511, 0.249623, 0.025, 0.736526
0.25, 0, 0.0151295, 0.242993, 0.025, 0.741878
0.25, 0, 0.0121604, 0.265167, 0.025, 0.722673
0.25, 0, 0.0136643, 0.241652, 0.025, 0.744684
0.25, 0, 0.0108539, 0.248504, 0.025, 0.740642
0.25, 0, 0.0131053, 0.246183, 0.025, 0.740712
0.25, 0, 0.0131074, 0.247871, 0.025, 0.739021
0.25, 0, 0.0129689, 0.254644, 0.025, 0.732387
0.25, 0, 0.0126069, 0.239833, 0.025, 0.74756
0.25, 0, 0.00903812, 0.245743, 0.025, 0.745219
0.25, 0, 0.0112976, 0.249646, 0.025, 0.739056
0.25, 0, 0.0151184, 0.258232, 0.025, 0.72665
0.25, 0, 0.0128287, 0.243976, 0.025, 0.743196
0.25, 0, 0.0141556, 0.244854, 0.025, 0.740991
0.25, 0, 0.0121218, 0.249804, 0.025, 0.738074
