Gamma, Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.03, 0.722232, 0.43, 0.277768
0.03, 0.769409, 0.43, 0.230591
0.03, 0.769254, 0.43, 0.230746
0.03, 0.740787, 0.43, 0.259213
0.03, 0.741426, 0.43, 0.258574
0.03, 0.706563, 0.43, 0.293437
0.03, 0.784745, 0.43, 0.215255
0.03, 0.764419, 0.43, 0.235581
0.03, 0.768796, 0.43, 0.231204
0.03, 0.743581, 0.43, 0.256419
0.03, 0.739318, 0.43, 0.260682
0.03, 0.744576, 0.43, 0.255424
0.03, 0.783294, 0.43, 0.216706
0.03, 0.726917, 0.43, 0.273083
0.03, 0.71486, 0.43, 0.28514
0.03, 0.765281, 0.43, 0.234719
0.03, 0.734818, 0.43, 0.265182
0.03, 0.733725, 0.43, 0.266275
0.03, 0.731616, 0.43, 0.268384
0.03, 0.721625, 0.43, 0.278375
0.03, 0.721588, 0.43, 0.278412
0.03, 0.74719, 0.44, 0.25281
0.03, 0.769815, 0.44, 0.230185
0.03, 0.729958, 0.44, 0.270042
0.03, 0.747959, 0.44, 0.252041
0.03, 0.793737, 0.44, 0.206263
0.03, 0.748463, 0.44, 0.251537
0.03, 0.773729, 0.44, 0.226271
0.03, 0.768877, 0.44, 0.231123
0.03, 0.757057, 0.44, 0.242943
0.03, 0.78972, 0.44, 0.21028
0.03, 0.787286, 0.44, 0.212714
0.03, 0.802856, 0.44, 0.197144
0.03, 0.784223, 0.44, 0.215777
0.03, 0.750767, 0.44, 0.249233
0.03, 0.762364, 0.44, 0.237636
0.03, 0.753798, 0.44, 0.246202
0.03, 0.75363, 0.44, 0.24637
0.03, 0.775178, 0.44, 0.224822
0.03, 0.759974, 0.44, 0.240026
0.03, 0.761553, 0.44, 0.238447
0.03, 0.779788, 0.44, 0.220212
0.03, 0.767665, 0.44, 0.232335
0.03, 0.737213, 0.44, 0.262787
0.03, 0.781914, 0.44, 0.218086
0.03, 0.767173, 0.44, 0.232827
0.03, 0.750506, 0.44, 0.249494
0.03, 0.751192, 0.44, 0.248808
0.03, 0.748446, 0.44, 0.251554
0.03, 0.76296, 0.44, 0.23704
0.03, 0.775718, 0.44, 0.224282
0.03, 0.741935, 0.44, 0.258065
0.03, 0.742791, 0.44, 0.257209
0.03, 0.764509, 0.44, 0.235491
0.03, 0.745447, 0.44, 0.254553
0.03, 0.762531, 0.44, 0.237469
0.03, 0.798961, 0.44, 0.201039
0.03, 0.771348, 0.44, 0.228652
0.03, 0.785903, 0.44, 0.214097
0.03, 0.787489, 0.44, 0.212511
0.03, 0.72573, 0.44, 0.27427
0.03, 0.761411, 0.44, 0.238589
0.03, 0.795952, 0.44, 0.204048
0.03, 0.747294, 0.44, 0.252706
0.03, 0.748961, 0.44, 0.251039
0.03, 0.778131, 0.44, 0.221869
0.03, 0.755172, 0.44, 0.244828
0.03, 0.821672, 0.44, 0.178328
0.03, 0.768822, 0.44, 0.231178
0.03, 0.740011, 0.44, 0.259989
0.03, 0.745848, 0.44, 0.254152
0.03, 0.741844, 0.44, 0.258156
0.03, 0.797442, 0.44, 0.202558
0.03, 0.789702, 0.44, 0.210298
0.03, 0.784685, 0.44, 0.215315
0.03, 0.775388, 0.44, 0.224612
0.03, 0.779316, 0.44, 0.220684
0.03, 0.777789, 0.44, 0.222211
0.03, 0.769491, 0.44, 0.230509
0.03, 0.79759, 0.44, 0.20241
0.03, 0.757378, 0.44, 0.242622
0.03, 0.787518, 0.44, 0.212482
0.03, 0.819738, 0.44, 0.180262
0.03, 0.815369, 0.44, 0.184631
0.03, 0.740495, 0.44, 0.259505
0.03, 0.761039, 0.44, 0.238961
0.03, 0.735655, 0.44, 0.264345
0.03, 0.735017, 0.44, 0.264983
0.03, 0.746518, 0.44, 0.253482
0.03, 0.800726, 0.44, 0.199274
0.03, 0.754455, 0.44, 0.245545
0.03, 0.743081, 0.44, 0.256919
0.03, 0.758995, 0.44, 0.241005
0.03, 0.772511, 0.44, 0.227489
0.03, 0.781108, 0.44, 0.218892
0.03, 0.769671, 0.44, 0.230329
0.03, 0.808324, 0.44, 0.191676
0.03, 0.745599, 0.44, 0.254401
0.03, 0.742359, 0.44, 0.257641
0.03, 0.739217, 0.44, 0.260783
0.03, 0.79105, 0.44, 0.20895
0.03, 0.781236, 0.44, 0.218764
0.03, 0.782081, 0.44, 0.217919
0.03, 0.758192, 0.44, 0.241808
0.03, 0.780822, 0.44, 0.219178
0.03, 0.743164, 0.44, 0.256836
0.03, 0.75316, 0.44, 0.24684
0.03, 0.798415, 0.44, 0.201585
0.03, 0.796346, 0.44, 0.203654
0.03, 0.74872, 0.44, 0.25128
0.03, 0.756738, 0.44, 0.243262
0.03, 0.744264, 0.44, 0.255736
0.03, 0.782308, 0.44, 0.217692
0.03, 0.783257, 0.44, 0.216743
0.03, 0.749548, 0.44, 0.250452
0.03, 0.759479, 0.44, 0.240521
0.03, 0.731938, 0.44, 0.268062
0.03, 0.748626, 0.44, 0.251374
0.03, 0.744317, 0.44, 0.255683
0.03, 0.770157, 0.44, 0.229843
0.03, 0.765902, 0.44, 0.234098
0.03, 0.767191, 0.45, 0.232809
0.03, 0.823618, 0.45, 0.176382
0.03, 0.778566, 0.45, 0.221434
0.03, 0.809299, 0.45, 0.190701
0.03, 0.814082, 0.45, 0.185918
0.03, 0.775946, 0.45, 0.224054
0.03, 0.806807, 0.45, 0.193193
0.03, 0.817238, 0.45, 0.182762
0.03, 0.799008, 0.45, 0.200992
0.03, 0.826881, 0.45, 0.173119
0.03, 0.834819, 0.45, 0.165181
0.03, 0.827986, 0.45, 0.172014
0.03, 0.765509, 0.45, 0.234491
0.03, 0.787926, 0.45, 0.212074
0.03, 0.838651, 0.45, 0.161349
0.03, 0.783073, 0.45, 0.216927
0.03, 0.792832, 0.45, 0.207168
0.03, 0.780278, 0.45, 0.219722
0.03, 0.821755, 0.45, 0.178245
0.03, 0.796075, 0.45, 0.203925
0.03, 0.801436, 0.45, 0.198564
0.03, 0.814411, 0.45, 0.185589
0.03, 0.792801, 0.45, 0.207199
0.03, 0.767285, 0.45, 0.232715
0.03, 0.778, 0.45, 0.222
0.03, 0.781989, 0.45, 0.218011
0.03, 0.794909, 0.45, 0.205091
0.03, 0.792838, 0.45, 0.207162
0.03, 0.800598, 0.45, 0.199402
0.03, 0.815473, 0.45, 0.184527
0.03, 0.812013, 0.45, 0.187987
0.03, 0.79352, 0.45, 0.20648
0.03, 0.803667, 0.45, 0.196333
0.03, 0.795764, 0.45, 0.204236
0.03, 0.824511, 0.45, 0.175489
0.03, 0.817854, 0.45, 0.182146
0.03, 0.829776, 0.45, 0.170224
0.03, 0.777688, 0.45, 0.222312
0.03, 0.800225, 0.45, 0.199775
0.03, 0.810609, 0.45, 0.189391
0.03, 0.820878, 0.45, 0.179122
0.03, 0.779373, 0.45, 0.220627
0.03, 0.834896, 0.45, 0.165104
0.03, 0.76596, 0.45, 0.23404
0.03, 0.784902, 0.45, 0.215098
0.03, 0.823927, 0.45, 0.176073
0.03, 0.798045, 0.45, 0.201955
0.03, 0.785824, 0.45, 0.214176
0.03, 0.851504, 0.45, 0.148496
0.03, 0.815232, 0.45, 0.184768
0.03, 0.810469, 0.45, 0.189531
0.03, 0.779286, 0.45, 0.220714
0.03, 0.784732, 0.45, 0.215268
0.03, 0.80039, 0.45, 0.19961
0.03, 0.818874, 0.45, 0.181126
0.03, 0.755758, 0.45, 0.244242
0.03, 0.77869, 0.45, 0.22131
0.03, 0.816485, 0.45, 0.183515
0.03, 0.765294, 0.45, 0.234706
0.03, 0.77784, 0.45, 0.22216
0.03, 0.798348, 0.45, 0.201652
0.03, 0.789695, 0.45, 0.210305
0.03, 0.787908, 0.45, 0.212092
0.03, 0.815001, 0.45, 0.184999
0.03, 0.79085, 0.45, 0.20915
0.03, 0.815561, 0.45, 0.184439
0.03, 0.784368, 0.45, 0.215632
0.03, 0.806071, 0.45, 0.193929
0.03, 0.804684, 0.45, 0.195316
0.03, 0.840166, 0.45, 0.159834
0.03, 0.799664, 0.45, 0.200336
0.03, 0.757112, 0.45, 0.242888
0.03, 0.85728, 0.45, 0.14272
0.03, 0.770998, 0.45, 0.229002
0.03, 0.81112, 0.45, 0.18888
0.03, 0.796408, 0.45, 0.203592
0.03, 0.781385, 0.45, 0.218615
0.03, 0.783558, 0.45, 0.216442
0.03, 0.829852, 0.45, 0.170148
0.03, 0.821487, 0.45, 0.178513
0.03, 0.772743, 0.45, 0.227257
0.03, 0.826636, 0.45, 0.173364
0.03, 0.872225, 0.45, 0.127775
0.03, 0.812364, 0.45, 0.187636
0.03, 0.716887, 0.45, 0.283113
0.03, 0.837259, 0.45, 0.162741
0.03, 0.760729, 0.45, 0.239271
0.03, 0.818742, 0.45, 0.181258
0.03, 0.805179, 0.45, 0.194821
0.03, 0.761651, 0.45, 0.238349
0.03, 0.782103, 0.45, 0.217897
0.03, 0.757059, 0.45, 0.242941
0.03, 0.851823, 0.45, 0.148177
0.03, 0.832654, 0.45, 0.167346
0.03, 0.813299, 0.45, 0.186701
0.03, 0.80216, 0.45, 0.19784
0.03, 0.807968, 0.45, 0.192032
0.03, 0.767366, 0.45, 0.232634
0.03, 0.782575, 0.45, 0.217425
0.03, 0.807646, 0.45, 0.192354
0.03, 0.86862, 0.46, 0.13138
0.03, 0.836917, 0.46, 0.163083
0.03, 0.819815, 0.46, 0.180185
0.03, 0.854142, 0.46, 0.145858
0.03, 0.811989, 0.46, 0.188011
0.03, 0.807635, 0.46, 0.192365
0.03, 0.825274, 0.46, 0.174726
0.03, 0.848977, 0.46, 0.151023
0.03, 0.792827, 0.46, 0.207173
0.03, 0.865963, 0.46, 0.134037
0.03, 0.864637, 0.46, 0.135363
0.03, 0.868612, 0.46, 0.131388
0.03, 0.813685, 0.46, 0.186315
0.03, 0.843922, 0.46, 0.156078
0.03, 0.833696, 0.46, 0.166304
0.03, 0.850263, 0.46, 0.149737
0.03, 0.810685, 0.46, 0.189315
0.03, 0.811609, 0.46, 0.188391
0.03, 0.846755, 0.46, 0.153245
0.03, 0.832285, 0.46, 0.167715
0.03, 0.854967, 0.46, 0.145033
0.03, 0.820694, 0.46, 0.179306
0.03, 0.857765, 0.46, 0.142235
0.03, 0.827908, 0.46, 0.172092
0.03, 0.807725, 0.46, 0.192275
0.03, 0.799737, 0.46, 0.200263
0.03, 0.813067, 0.46, 0.186933
0.03, 0.803327, 0.46, 0.196673
0.03, 0.830208, 0.46, 0.169792
0.03, 0.81087, 0.46, 0.18913
0.03, 0.829691, 0.46, 0.170309
0.03, 0.800006, 0.46, 0.199994
0.03, 0.801586, 0.46, 0.198414
0.03, 0.823853, 0.46, 0.176147
0.03, 0.853894, 0.46, 0.146106
0.03, 0.831132, 0.46, 0.168868
0.03, 0.877991, 0.46, 0.122009
0.03, 0.854496, 0.46, 0.145504
0.03, 0.856118, 0.46, 0.143882
0.03, 0.824561, 0.46, 0.175439
0.03, 0.843821, 0.46, 0.156179
0.03, 0.845734, 0.46, 0.154266
0.03, 0.838443, 0.46, 0.161557
0.03, 0.840127, 0.46, 0.159873
0.03, 0.831443, 0.46, 0.168557
0.03, 0.787655, 0.46, 0.212345
0.03, 0.812823, 0.46, 0.187177
0.03, 0.826795, 0.46, 0.173205
0.03, 0.833944, 0.46, 0.166056
0.03, 0.834882, 0.46, 0.165118
0.03, 0.863845, 0.46, 0.136155
0.03, 0.84136, 0.46, 0.15864
0.03, 0.790866, 0.46, 0.209134
0.03, 0.820414, 0.46, 0.179586
0.03, 0.844316, 0.46, 0.155684
0.03, 0.845662, 0.46, 0.154338
0.03, 0.855186, 0.46, 0.144814
0.03, 0.881658, 0.46, 0.118342
0.03, 0.857797, 0.46, 0.142203
0.03, 0.825253, 0.46, 0.174747
0.03, 0.817649, 0.46, 0.182351
0.03, 0.836233, 0.46, 0.163767
0.03, 0.840631, 0.46, 0.159369
0.03, 0.88222, 0.46, 0.11778
0.03, 0.819882, 0.46, 0.180118
0.03, 0.831977, 0.46, 0.168023
0.03, 0.830067, 0.46, 0.169933
0.03, 0.83352, 0.46, 0.16648
0.03, 0.84151, 0.46, 0.15849
0.03, 0.809275, 0.46, 0.190725
0.03, 0.847091, 0.46, 0.152909
0.03, 0.879905, 0.46, 0.120095
0.03, 0.834494, 0.46, 0.165506
0.03, 0.887534, 0.46, 0.112466
0.03, 0.878638, 0.46, 0.121362
0.03, 0.838033, 0.46, 0.161967
0.03, 0.835612, 0.46, 0.164388
0.03, 0.839943, 0.46, 0.160057
0.03, 0.754081, 0.46, 0.245919
0.03, 0.875174, 0.46, 0.124826
0.03, 0.836343, 0.46, 0.163657
0.03, 0.862067, 0.46, 0.137933
0.03, 0.851693, 0.46, 0.148307
0.03, 0.820929, 0.46, 0.179071
0.03, 0.80521, 0.46, 0.19479
0.03, 0.808789, 0.46, 0.191211
0.03, 0.863576, 0.46, 0.136424
0.03, 0.804505, 0.46, 0.195495
0.03, 0.824685, 0.46, 0.175315
0.03, 0.859664, 0.46, 0.140336
0.03, 0.828613, 0.46, 0.171387
0.03, 0.835935, 0.46, 0.164065
0.03, 0.852406, 0.46, 0.147594
0.03, 0.83917, 0.46, 0.16083
0.03, 0.842522, 0.46, 0.157478
0.03, 0.849615, 0.46, 0.150385
0.03, 0.821835, 0.46, 0.178165
0.03, 0.832063, 0.46, 0.167937
0.03, 0.800272, 0.46, 0.199728
0.03, 0.856729, 0.46, 0.143271
0.03, 0.848807, 0.47, 0.151193
0.03, 0.857059, 0.47, 0.142941
0.03, 0.817932, 0.47, 0.182068
0.03, 0.869156, 0.47, 0.130844
0.03, 0.897538, 0.47, 0.102462
0.03, 0.916535, 0.47, 0.0834652
0.03, 0.918081, 0.47, 0.0819189
0.03, 0.849533, 0.47, 0.150467
0.03, 0.898466, 0.47, 0.101534
0.03, 0.886509, 0.47, 0.113491
0.03, 0.889795, 0.47, 0.110205
0.03, 0.8577, 0.47, 0.1423
0.03, 0.905781, 0.47, 0.094219
0.03, 0.862232, 0.47, 0.137768
0.03, 0.853587, 0.47, 0.146413
0.03, 0.891683, 0.47, 0.108317
0.03, 0.881543, 0.47, 0.118457
0.03, 0.889745, 0.47, 0.110255
0.03, 0.893787, 0.47, 0.106213
0.03, 0.936043, 0.47, 0.0639568
0.03, 0.89936, 0.47, 0.10064
0.03, 0.853575, 0.47, 0.146425
0.03, 0.839093, 0.47, 0.160907
0.03, 0.837743, 0.47, 0.162257
0.03, 0.877269, 0.47, 0.122731
0.03, 0.875584, 0.47, 0.124416
0.03, 0.880751, 0.47, 0.119249
0.03, 0.888731, 0.47, 0.111269
0.03, 0.864119, 0.47, 0.135881
0.03, 0.85054, 0.47, 0.14946
0.03, 0.866755, 0.47, 0.133245
0.03, 0.895586, 0.47, 0.104414
0.03, 0.866387, 0.47, 0.133613
0.03, 0.817377, 0.47, 0.182623
0.03, 0.900472, 0.47, 0.0995277
0.03, 0.85296, 0.47, 0.14704
0.03, 0.837376, 0.47, 0.162624
0.03, 0.873608, 0.47, 0.126392
0.03, 0.850885, 0.47, 0.149115
0.03, 0.832225, 0.47, 0.167775
0.03, 0.791475, 0.47, 0.208525
0.03, 0.857661, 0.47, 0.142339
0.03, 0.847391, 0.47, 0.152609
0.03, 0.856485, 0.47, 0.143515
0.03, 0.855306, 0.47, 0.144694
0.03, 0.840925, 0.47, 0.159075
0.03, 0.871977, 0.47, 0.128023
0.03, 0.835767, 0.47, 0.164233
0.03, 0.892647, 0.47, 0.107353
0.03, 0.92283, 0.47, 0.0771704
0.03, 0.905466, 0.47, 0.0945344
0.03, 0.921866, 0.47, 0.0781336
0.03, 0.893973, 0.47, 0.106027
0.03, 0.836881, 0.47, 0.163119
0.03, 0.897836, 0.47, 0.102164
0.03, 0.812175, 0.47, 0.187825
0.03, 0.832239, 0.47, 0.167761
0.03, 0.830285, 0.47, 0.169715
0.03, 0.858722, 0.47, 0.141278
0.03, 0.888856, 0.47, 0.111144
0.03, 0.877721, 0.47, 0.122279
0.03, 0.864656, 0.47, 0.135344
0.03, 0.856855, 0.47, 0.143145
0.03, 0.87628, 0.47, 0.12372
0.03, 0.922836, 0.47, 0.0771643
0.03, 0.856932, 0.47, 0.143068
0.03, 0.90733, 0.47, 0.09267
0.03, 0.861525, 0.47, 0.138475
0.03, 0.837713, 0.47, 0.162287
0.03, 0.881842, 0.47, 0.118158
0.03, 0.887494, 0.47, 0.112506
0.03, 0.935025, 0.47, 0.064975
0.03, 0.902736, 0.47, 0.0972637
0.03, 0.885871, 0.47, 0.114129
0.03, 0.880263, 0.47, 0.119737
0.03, 0.861735, 0.47, 0.138265
0.03, 0.86902, 0.47, 0.13098
0.03, 0.870039, 0.47, 0.129961
0.03, 0.90128, 0.47, 0.0987197
0.03, 0.879885, 0.47, 0.120115
0.03, 0.847574, 0.47, 0.152426
0.03, 0.832909, 0.47, 0.167091
0.03, 0.875711, 0.47, 0.124289
0.03, 0.903798, 0.47, 0.0962019
0.03, 0.815691, 0.47, 0.184309
0.03, 0.863515, 0.47, 0.136485
0.03, 0.899088, 0.47, 0.100912
0.03, 0.868235, 0.47, 0.131765
0.03, 0.887955, 0.47, 0.112045
0.03, 0.893519, 0.47, 0.106481
0.03, 0.891825, 0.47, 0.108175
0.03, 0.867757, 0.47, 0.132243
0.03, 0.867688, 0.47, 0.132312
0.03, 0.841364, 0.47, 0.158636
0.03, 0.862312, 0.47, 0.137688
0.03, 0.82033, 0.47, 0.17967
0.03, 0.86387, 0.47, 0.13613
0.03, 0.856945, 0.47, 0.143055
0.03, 0.869572, 0.47, 0.130428
0.03, 0.871091, 0.47, 0.128909
0.03, 0.911919, 0.48, 0.0880808
0.03, 0.896784, 0.48, 0.103216
0.03, 0.918767, 0.48, 0.0812334
0.03, 0.894198, 0.48, 0.105802
0.03, 0.908491, 0.48, 0.0915086
0.03, 0.942136, 0.48, 0.0578641
0.03, 0.871924, 0.48, 0.128076
0.03, 0.898712, 0.48, 0.101288
0.03, 0.924805, 0.48, 0.075195
0.03, 0.889394, 0.48, 0.110606
0.03, 0.9081, 0.48, 0.0919003
0.03, 0.919079, 0.48, 0.0809214
0.03, 0.874456, 0.48, 0.125544
0.03, 0.922873, 0.48, 0.0771274
0.03, 0.902754, 0.48, 0.0972459
0.03, 0.923136, 0.48, 0.0768645
0.03, 0.871627, 0.48, 0.128373
0.03, 0.916782, 0.48, 0.0832183
0.03, 0.870136, 0.48, 0.129864
0.03, 0.927078, 0.48, 0.0729218
0.03, 0.947853, 0.48, 0.0521472
0.03, 0.94781, 0.48, 0.0521904
0.03, 0.860592, 0.48, 0.139408
0.03, 0.930309, 0.48, 0.0696913
0.03, 0.933238, 0.48, 0.0667619
0.03, 0.908316, 0.48, 0.0916841
0.03, 0.870198, 0.48, 0.129802
0.03, 0.934245, 0.48, 0.0657553
0.03, 0.940723, 0.48, 0.0592767
0.03, 0.937929, 0.48, 0.0620708
0.03, 0.908765, 0.48, 0.0912346
0.03, 0.903856, 0.48, 0.0961443
0.03, 0.885069, 0.48, 0.114931
0.03, 0.881159, 0.48, 0.118841
0.03, 0.880206, 0.48, 0.119794
0.03, 0.903327, 0.48, 0.0966733
0.03, 0.867755, 0.48, 0.132245
0.03, 0.843105, 0.48, 0.156895
0.03, 0.879526, 0.48, 0.120474
0.03, 0.911915, 0.48, 0.088085
0.03, 0.878543, 0.48, 0.121457
0.03, 0.89498, 0.48, 0.10502
0.03, 0.924527, 0.48, 0.075473
0.03, 0.898816, 0.48, 0.101184
0.03, 0.908327, 0.48, 0.0916731
0.03, 0.935886, 0.48, 0.064114
0.03, 0.902472, 0.48, 0.0975281
0.03, 0.867593, 0.48, 0.132407
0.03, 0.900538, 0.48, 0.0994618
0.03, 0.900003, 0.48, 0.099997
0.03, 0.870443, 0.48, 0.129557
0.03, 0.92219, 0.48, 0.0778105
0.03, 0.96647, 0.48, 0.0335303
0.03, 0.91643, 0.48, 0.0835701
0.03, 0.927844, 0.48, 0.0721561
0.03, 0.932019, 0.48, 0.0679814
0.03, 0.916416, 0.48, 0.0835839
0.03, 0.932556, 0.48, 0.0674436
0.03, 0.931368, 0.48, 0.068632
0.03, 0.926934, 0.48, 0.0730663
0.03, 0.992056, 0.48, 0.00794377
0.03, 0.893768, 0.48, 0.106232
0.03, 0.850944, 0.48, 0.149056
0.03, 0.915055, 0.48, 0.0849446
0.03, 0.892131, 0.48, 0.107869
0.03, 0.889731, 0.48, 0.110269
0.03, 0.912393, 0.48, 0.0876067
0.03, 0.891923, 0.48, 0.108077
0.03, 0.939594, 0.48, 0.0604055
0.03, 0.928009, 0.48, 0.0719914
0.03, 0.894675, 0.48, 0.105325
0.03, 0.917508, 0.48, 0.0824916
0.03, 0.893006, 0.48, 0.106994
0.03, 0.936311, 0.48, 0.0636887
0.03, 0.85955, 0.48, 0.14045
0.03, 0.817923, 0.48, 0.182077
0.03, 0.952778, 0.48, 0.0472219
0.03, 0.924367, 0.48, 0.0756326
0.03, 0.895169, 0.48, 0.104831
0.03, 0.941468, 0.48, 0.0585323
0.03, 0.908359, 0.48, 0.0916408
0.03, 0.94486, 0.48, 0.0551396
0.03, 0.885072, 0.48, 0.114928
0.03, 0.86543, 0.48, 0.13457
0.03, 0.920108, 0.48, 0.0798923
0.03, 0.943519, 0.48, 0.0564811
0.03, 0.9059, 0.48, 0.0940997
0.03, 0.940225, 0.48, 0.0597748
0.03, 0.901878, 0.48, 0.0981216
0.03, 0.898985, 0.48, 0.101015
0.03, 0.921316, 0.48, 0.0786843
0.03, 0.889881, 0.48, 0.110119
0.03, 0.903783, 0.48, 0.096217
0.03, 0.897101, 0.48, 0.102899
0.03, 0.904581, 0.48, 0.095419
0.03, 0.933256, 0.48, 0.066744
0.03, 0.898135, 0.48, 0.101865
0.03, 0.901303, 0.48, 0.0986971
0.03, 0.891185, 0.48, 0.108815
0.03, 0.938651, 0.48, 0.0613488
0.03, 0.973239, 0.49, 0.0267613
0.03, 0.964934, 0.49, 0.0350663
0.03, 0.923591, 0.49, 0.0764092
0.03, 0.977248, 0.49, 0.022752
0.03, 0.900815, 0.49, 0.0991854
0.03, 0.944765, 0.49, 0.0552347
0.03, 0.900907, 0.49, 0.0990932
0.03, 0.979459, 0.49, 0.0205413
0.03, 0.927257, 0.49, 0.0727434
0.03, 0.972704, 0.49, 0.0272956
0.03, 0.986384, 0.49, 0.0136157
0.03, 0.913603, 0.49, 0.0863975
0.03, 0.991627, 0.49, 0.00837327
0.03, 0.928671, 0.49, 0.0713285
0.03, 0.956831, 0.49, 0.0431689
0.03, 0.951367, 0.49, 0.0486327
0.03, 0.945733, 0.49, 0.0542674
0.03, 0.922085, 0.49, 0.0779149
0.03, 0.917307, 0.49, 0.0826931
0.03, 0.959464, 0.49, 0.0405362
0.03, 0.974641, 0.49, 0.0253592
0.03, 0.983265, 0.49, 0.0167353
0.03, 0.935397, 0.49, 0.0646026
0.03, 0.991987, 0.49, 0.00801282
0.03, 0.967197, 0.49, 0.0328032
0.03, 0.962199, 0.49, 0.0378014
0.03, 0.996208, 0.49, 0.00379213
0.03, 0.967751, 0.49, 0.0322494
0.03, 0.962677, 0.49, 0.037323
0.03, 0.914222, 0.49, 0.0857784
0.03, 0.940442, 0.49, 0.0595584
0.03, 0.940067, 0.49, 0.0599331
0.03, 0.920876, 0.49, 0.0791243
0.03, 0.967131, 0.49, 0.0328687
0.03, 0.950384, 0.49, 0.0496162
0.03, 0.955285, 0.49, 0.0447146
0.03, 0.972423, 0.49, 0.0275768
0.03, 0.940861, 0.49, 0.0591393
0.03, 0.970916, 0.49, 0.0290837
0.03, 0.929503, 0.49, 0.0704966
0.03, 0.909547, 0.49, 0.0904535
0.03, 0.910789, 0.49, 0.0892112
0.03, 0.949786, 0.49, 0.0502142
0.03, 0.90664, 0.49, 0.0933597
0.03, 0.967645, 0.49, 0.032355
0.03, 0.951711, 0.49, 0.0482888
0.03, 0.973374, 0.49, 0.0266263
0.03, 0.961723, 0.49, 0.0382767
0.03, 0.927241, 0.49, 0.0727586
0.03, 0.973501, 0.49, 0.0264993
0.03, 0.928966, 0.49, 0.0710341
0.03, 0.920387, 0.49, 0.0796134
0.03, 0.929488, 0.49, 0.0705118
0.03, 0.992627, 0.49, 0.0073734
0.03, 0.925788, 0.49, 0.0742118
0.03, 0.944655, 0.49, 0.0553448
0.03, 0.927544, 0.49, 0.0724564
0.03, 0.974196, 0.49, 0.0258038
0.03, 0.937808, 0.49, 0.0621922
0.03, 0.921612, 0.49, 0.0783878
0.03, 0.907851, 0.49, 0.092149
0.03, 0.909261, 0.49, 0.0907387
0.03, 0.884154, 0.49, 0.115846
0.03, 0.941922, 0.49, 0.0580785
0.03, 0.970282, 0.49, 0.0297184
0.03, 0.966918, 0.49, 0.0330824
0.03, 0.936134, 0.49, 0.0638663
0.03, 0.932428, 0.49, 0.0675716
0.03, 0.929189, 0.49, 0.0708109
0.03, 0.963197, 0.49, 0.0368032
0.03, 0.936316, 0.49, 0.0636836
0.03, 0.929006, 0.49, 0.0709937
0.03, 0.919625, 0.49, 0.0803747
0.03, 0.968116, 0.49, 0.0318836
0.03, 0.936062, 0.49, 0.0639383
0.03, 0.949017, 0.49, 0.0509834
0.03, 0.940014, 0.49, 0.0599858
0.03, 0.971191, 0.49, 0.0288095
0.03, 0.922545, 0.49, 0.0774552
0.03, 0.920645, 0.49, 0.0793548
0.03, 0.957143, 0.49, 0.042857
0.03, 0.998447, 0.49, 0.00155322
0.03, 0.885864, 0.49, 0.114136
0.03, 0.918496, 0.49, 0.0815042
0.03, 0.991336, 0.49, 0.00866429
0.03, 0.93601, 0.49, 0.0639896
0.03, 0.93159, 0.49, 0.0684101
0.03, 0.949777, 0.49, 0.0502233
0.03, 0.978016, 0.49, 0.0219839
0.03, 0.940241, 0.49, 0.0597588
0.03, 0.92305, 0.49, 0.0769496
0.03, 0.92746, 0.49, 0.0725396
0.03, 0.956776, 0.49, 0.043224
0.03, 0.974443, 0.49, 0.0255566
0.03, 0.913221, 0.49, 0.0867793
0.03, 0.931457, 0.49, 0.0685428
0.03, 0.943343, 0.49, 0.0566575
0.03, 0.972365, 0.49, 0.0276346
0.03, 0.923937, 0.49, 0.0760629
0.03, 0.977331, 0.49, 0.0226688
0.03, 0.98694, 0.5, 0.0130599
0.03, 0.964776, 0.5, 0.0352235
0.03, 0.940662, 0.5, 0.0593376
0.03, 0.979246, 0.5, 0.0207538
0.03, 0.922833, 0.5, 0.0771669
0.03, 0.973402, 0.5, 0.026598
0.03, 0.987032, 0.5, 0.0129684
0.03, 0.99337, 0.5, 0.0066302
0.03, 0.965196, 0.5, 0.0348041
0.03, 0.997392, 0.5, 0.00260778
0.03, 0.99043, 0.5, 0.00957031
0.03, 0.975673, 0.5, 0.0243266
0.03, 0.961352, 0.5, 0.0386483
0.03, 0.99934, 0.5, 0.000659772
0.03, 0.967123, 0.5, 0.0328765
0.03, 0.980975, 0.5, 0.0190251
0.03, 0.93626, 0.5, 0.0637399
0.03, 0.961791, 0.5, 0.0382088
0.03, 0.988442, 0.5, 0.0115583
0.03, 0.984568, 0.5, 0.0154323
0.03, 0.957647, 0.5, 0.0423526
0.03, 0.951835, 0.5, 0.0481647
0.03, 0.998216, 0.5, 0.00178404
0.03, 0.949042, 0.5, 0.0509578
0.03, 0.983401, 0.5, 0.0165986
0.03, 0.945113, 0.5, 0.0548869
0.03, 0.992406, 0.5, 0.00759402
0.03, 0.974342, 0.5, 0.0256579
0.03, 0.993841, 0.5, 0.00615915
0.03, 0.995737, 0.5, 0.00426308
0.03, 0.973451, 0.5, 0.0265491
0.03, 0.922589, 0.5, 0.0774107
0.03, 0.971776, 0.5, 0.0282238
0.03, 0.987502, 0.5, 0.0124981
0.03, 0.996815, 0.5, 0.00318473
