Gamma, Stubborn Fork Profit, Stubborn Lead Trail Hash Rate, Honest Profit
0, 0.0113443, 0.07, 0.988656
0, 0.0198495, 0.08, 0.980151
0, 0.0220104, 0.08, 0.97799
0, 0.0165028, 0.08, 0.983497
0, 0.0182877, 0.08, 0.981712
0, 0.0174652, 0.08, 0.982535
0, 0.0203363, 0.08, 0.979664
0, 0.0169281, 0.08, 0.983072
0, 0.0174511, 0.08, 0.982549
0, 0.0176766, 0.08, 0.982323
0, 0.0144802, 0.08, 0.98552
0, 0.0196062, 0.08, 0.980394
0, 0.0198435, 0.08, 0.980157
0, 0.0210303, 0.08, 0.97897
0, 0.0204012, 0.08, 0.979599
0, 0.0183406, 0.08, 0.981659
0, 0.0241661, 0.08, 0.975834
0, 0.015776, 0.08, 0.984224
0, 0.0177693, 0.08, 0.982231
0, 0.0203172, 0.08, 0.979683
0, 0.0193447, 0.08, 0.980655
0, 0.0186001, 0.08, 0.9814
0, 0.0201384, 0.08, 0.979862
0, 0.0180295, 0.08, 0.98197
0, 0.0158033, 0.08, 0.984197
0, 0.0161012, 0.08, 0.983899
0, 0.0188424, 0.08, 0.981158
0, 0.0191413, 0.08, 0.980859
0, 0.016262, 0.08, 0.983738
0, 0.0120287, 0.08, 0.987971
0, 0.0140967, 0.08, 0.985903
0, 0.0182069, 0.08, 0.981793
0, 0.021524, 0.08, 0.978476
0, 0.0189774, 0.08, 0.981023
0, 0.0185878, 0.08, 0.981412
0, 0.0187596, 0.08, 0.98124
0, 0.0177098, 0.08, 0.98229
0, 0.0155223, 0.08, 0.984478
0, 0.0183064, 0.08, 0.981694
0, 0.0166766, 0.08, 0.983323
0, 0.019588, 0.08, 0.980412
0, 0.0223649, 0.08, 0.977635
0, 0.0188883, 0.08, 0.981112
0, 0.0213709, 0.08, 0.978629
0, 0.0194009, 0.08, 0.980599
0, 0.020088, 0.08, 0.979912
0, 0.0204156, 0.08, 0.979584
0, 0.0169706, 0.08, 0.983029
0, 0.0204614, 0.08, 0.979539
0, 0.0184694, 0.08, 0.981531
0, 0.0249632, 0.08, 0.975037
0, 0.0142317, 0.08, 0.985768
0, 0.0167799, 0.08, 0.98322
0, 0.0233571, 0.08, 0.976643
0, 0.0220865, 0.08, 0.977913
0, 0.0156098, 0.08, 0.98439
0, 0.0221153, 0.08, 0.977885
0, 0.0201571, 0.08, 0.979843
0, 0.0188218, 0.08, 0.981178
0, 0.0207175, 0.08, 0.979282
0, 0.0187658, 0.08, 0.981234
0, 0.0208109, 0.08, 0.979189
0, 0.019853, 0.08, 0.980147
0, 0.0190906, 0.08, 0.980909
0, 0.0170454, 0.08, 0.982955
0, 0.0181646, 0.08, 0.981835
0, 0.0176304, 0.08, 0.98237
0, 0.0137325, 0.08, 0.986267
0, 0.0202982, 0.08, 0.979702
0, 0.0162621, 0.08, 0.983738
0, 0.0214504, 0.08, 0.97855
0, 0.0170934, 0.08, 0.982907
0, 0.0181041, 0.08, 0.981896
0, 0.0179653, 0.08, 0.982035
0, 0.0150302, 0.08, 0.98497
0, 0.0211717, 0.08, 0.978828
0, 0.0186269, 0.08, 0.981373
0, 0.0167429, 0.08, 0.983257
0, 0.0190036, 0.08, 0.980996
0, 0.0156882, 0.08, 0.984312
0, 0.0233146, 0.08, 0.976685
0, 0.0195354, 0.08, 0.980465
0, 0.0182383, 0.08, 0.981762
0, 0.0185804, 0.08, 0.98142
0, 0.0169963, 0.08, 0.983004
0, 0.019236, 0.08, 0.980764
0, 0.0168392, 0.08, 0.983161
0, 0.0161767, 0.08, 0.983823
0, 0.0229121, 0.08, 0.977088
0, 0.0199441, 0.08, 0.980056
0, 0.0186401, 0.08, 0.98136
0, 0.0176059, 0.08, 0.982394
0, 0.0170212, 0.08, 0.982979
0, 0.0184306, 0.08, 0.981569
0, 0.0181467, 0.08, 0.981853
0, 0.0163273, 0.08, 0.983673
0, 0.0174838, 0.08, 0.982516
0, 0.0187931, 0.08, 0.981207
0, 0.0214611, 0.08, 0.978539
0, 0.0209735, 0.08, 0.979026
0, 0.0175129, 0.08, 0.982487
0, 0.0246625, 0.09, 0.975338
0, 0.0245759, 0.09, 0.975424
0, 0.0241597, 0.09, 0.97584
0, 0.0247122, 0.09, 0.975288
0, 0.0227024, 0.09, 0.977298
0, 0.0223918, 0.09, 0.977608
0, 0.0233691, 0.09, 0.976631
0, 0.0241108, 0.09, 0.975889
0, 0.0225309, 0.09, 0.977469
0, 0.0258003, 0.09, 0.9742
0, 0.0237056, 0.09, 0.976294
0, 0.0230169, 0.09, 0.976983
0, 0.0239544, 0.09, 0.976046
0, 0.0234772, 0.09, 0.976523
0, 0.0203262, 0.09, 0.979674
0, 0.0188151, 0.09, 0.981185
0, 0.0228525, 0.09, 0.977148
0, 0.0290552, 0.09, 0.970945
0, 0.0244428, 0.09, 0.975557
0, 0.0189889, 0.09, 0.981011
0, 0.0237534, 0.09, 0.976247
0, 0.0240661, 0.09, 0.975934
0, 0.0221156, 0.09, 0.977884
0, 0.0219377, 0.09, 0.978062
0, 0.0242089, 0.09, 0.975791
0, 0.0224976, 0.09, 0.977502
0, 0.0255193, 0.09, 0.974481
0, 0.0260831, 0.09, 0.973917
0, 0.0254511, 0.09, 0.974549
0, 0.0264798, 0.09, 0.97352
0, 0.0226817, 0.09, 0.977318
0, 0.0205007, 0.09, 0.979499
0, 0.0237253, 0.09, 0.976275
0, 0.0244721, 0.09, 0.975528
0, 0.026902, 0.09, 0.973098
0, 0.0217706, 0.09, 0.978229
0, 0.0212588, 0.09, 0.978741
0, 0.0268943, 0.09, 0.973106
0, 0.0252066, 0.09, 0.974793
0, 0.021677, 0.09, 0.978323
0, 0.0222908, 0.09, 0.977709
0, 0.0201656, 0.09, 0.979834
0, 0.0248241, 0.09, 0.975176
0, 0.0239174, 0.09, 0.976083
0, 0.020739, 0.09, 0.979261
0, 0.0217415, 0.09, 0.978258
0, 0.0239239, 0.09, 0.976076
0, 0.023892, 0.09, 0.976108
0, 0.0245303, 0.09, 0.97547
0, 0.0227643, 0.09, 0.977236
0, 0.0248571, 0.09, 0.975143
0, 0.0188331, 0.09, 0.981167
0, 0.0176457, 0.09, 0.982354
0, 0.0245524, 0.09, 0.975448
0, 0.0258496, 0.09, 0.97415
0, 0.0225904, 0.09, 0.97741
0, 0.0209522, 0.09, 0.979048
0, 0.0246387, 0.09, 0.975361
0, 0.0228101, 0.09, 0.97719
0, 0.0230538, 0.09, 0.976946
0, 0.024061, 0.09, 0.975939
0, 0.0211923, 0.09, 0.978808
0, 0.0205689, 0.09, 0.979431
0, 0.0200155, 0.09, 0.979984
0, 0.0251152, 0.09, 0.974885
0, 0.0208455, 0.09, 0.979155
0, 0.0206465, 0.09, 0.979353
0, 0.0208646, 0.09, 0.979135
0, 0.0279107, 0.09, 0.972089
0, 0.0258083, 0.09, 0.974192
0, 0.020429, 0.09, 0.979571
0, 0.0220328, 0.09, 0.977967
0, 0.022275, 0.09, 0.977725
0, 0.0204551, 0.09, 0.979545
0, 0.0247529, 0.09, 0.975247
0, 0.0229631, 0.09, 0.977037
0, 0.025257, 0.09, 0.974743
0, 0.0223986, 0.09, 0.977601
0, 0.0239408, 0.09, 0.976059
0, 0.0223887, 0.09, 0.977611
0, 0.0202952, 0.09, 0.979705
0, 0.027366, 0.09, 0.972634
0, 0.0261624, 0.09, 0.973838
0, 0.0257902, 0.09, 0.97421
0, 0.0194238, 0.09, 0.980576
0, 0.0241937, 0.09, 0.975806
0, 0.0211665, 0.09, 0.978833
0, 0.0215648, 0.09, 0.978435
0, 0.0242633, 0.09, 0.975737
0, 0.024616, 0.09, 0.975384
0, 0.0235927, 0.09, 0.976407
0, 0.0245851, 0.09, 0.975415
0, 0.0232329, 0.09, 0.976767
0, 0.0203547, 0.09, 0.979645
0, 0.0268376, 0.09, 0.973162
0, 0.0227324, 0.09, 0.977268
0, 0.0200602, 0.09, 0.97994
0, 0.0201887, 0.09, 0.979811
0, 0.0227214, 0.09, 0.977279
0, 0.0221271, 0.09, 0.977873
0, 0.0309572, 0.1, 0.969043
0, 0.0285832, 0.1, 0.971417
0, 0.0284173, 0.1, 0.971583
0, 0.0274223, 0.1, 0.972578
0, 0.0296383, 0.1, 0.970362
0, 0.0287839, 0.1, 0.971216
0, 0.0279497, 0.1, 0.97205
0, 0.0262812, 0.1, 0.973719
0, 0.0240842, 0.1, 0.975916
0, 0.0303672, 0.1, 0.969633
0, 0.0337942, 0.1, 0.966206
0, 0.0299843, 0.1, 0.970016
0, 0.0305791, 0.1, 0.969421
0, 0.0284555, 0.1, 0.971545
0, 0.0261057, 0.1, 0.973894
0, 0.0326803, 0.1, 0.96732
0, 0.0304278, 0.1, 0.969572
0, 0.028772, 0.1, 0.971228
0, 0.026619, 0.1, 0.973381
0, 0.0268735, 0.1, 0.973126
0, 0.0260376, 0.1, 0.973962
0, 0.0262933, 0.1, 0.973707
0, 0.0259166, 0.1, 0.974083
0, 0.0296761, 0.1, 0.970324
0, 0.0310855, 0.1, 0.968914
0, 0.0315407, 0.1, 0.968459
0, 0.0308114, 0.1, 0.969189
0, 0.0308948, 0.1, 0.969105
0, 0.0283864, 0.1, 0.971614
0, 0.0259627, 0.1, 0.974037
0, 0.0296105, 0.1, 0.97039
0, 0.0261181, 0.1, 0.973882
0, 0.0258149, 0.1, 0.974185
0, 0.0318443, 0.1, 0.968156
0, 0.0300193, 0.1, 0.969981
0, 0.026733, 0.1, 0.973267
0, 0.0304815, 0.1, 0.969519
0, 0.0301771, 0.1, 0.969823
0, 0.0248171, 0.1, 0.975183
0, 0.0298137, 0.1, 0.970186
0, 0.029807, 0.1, 0.970193
0, 0.0281131, 0.1, 0.971887
0, 0.0287655, 0.1, 0.971235
0, 0.0271966, 0.1, 0.972803
0, 0.0286347, 0.1, 0.971365
0, 0.0294877, 0.1, 0.970512
0, 0.0302531, 0.1, 0.969747
0, 0.0275536, 0.1, 0.972446
0, 0.0319098, 0.1, 0.96809
0, 0.0296022, 0.1, 0.970398
0, 0.0281441, 0.1, 0.971856
0, 0.0254458, 0.1, 0.974554
0, 0.0290482, 0.1, 0.970952
0, 0.0280393, 0.1, 0.971961
0, 0.0293799, 0.1, 0.97062
0, 0.0308204, 0.1, 0.96918
0, 0.0287285, 0.1, 0.971271
0, 0.0316697, 0.1, 0.96833
0, 0.0254349, 0.1, 0.974565
0, 0.0289554, 0.1, 0.971045
0, 0.0264642, 0.1, 0.973536
0, 0.0280558, 0.1, 0.971944
0, 0.0283014, 0.1, 0.971699
0, 0.0272782, 0.1, 0.972722
0, 0.0238485, 0.1, 0.976152
0, 0.0286331, 0.1, 0.971367
0, 0.0324699, 0.1, 0.96753
0, 0.0305207, 0.1, 0.969479
0, 0.0229221, 0.1, 0.977078
0, 0.0315272, 0.1, 0.968473
0, 0.0308417, 0.1, 0.969158
0, 0.0279162, 0.1, 0.972084
0, 0.0299563, 0.1, 0.970044
0, 0.0325276, 0.1, 0.967472
0, 0.0285864, 0.1, 0.971414
0, 0.0262882, 0.1, 0.973712
0, 0.0275481, 0.1, 0.972452
0, 0.026674, 0.1, 0.973326
0, 0.0302051, 0.1, 0.969795
0, 0.0337372, 0.1, 0.966263
0, 0.0271088, 0.1, 0.972891
0, 0.0304811, 0.1, 0.969519
0, 0.0295026, 0.1, 0.970497
0, 0.0349557, 0.1, 0.965044
0, 0.0257509, 0.1, 0.974249
0, 0.0292204, 0.1, 0.97078
0, 0.0283773, 0.1, 0.971623
0, 0.0276248, 0.1, 0.972375
0, 0.0285401, 0.1, 0.97146
0, 0.0298137, 0.1, 0.970186
0, 0.0279497, 0.1, 0.97205
0, 0.0278977, 0.1, 0.972102
0, 0.0290666, 0.1, 0.970933
0, 0.0296909, 0.1, 0.970309
0, 0.0312051, 0.1, 0.968795
0, 0.0337727, 0.1, 0.966227
0, 0.0321466, 0.1, 0.967853
0, 0.0301724, 0.1, 0.969828
0, 0.0313814, 0.1, 0.968619
0, 0.0281062, 0.1, 0.971894
0, 0.0273042, 0.11, 0.972696
0, 0.0344125, 0.11, 0.965588
0, 0.0313705, 0.11, 0.968629
0, 0.0347343, 0.11, 0.965266
0, 0.0366068, 0.11, 0.963393
0, 0.036772, 0.11, 0.963228
0, 0.0354541, 0.11, 0.964546
0, 0.0351721, 0.11, 0.964828
0, 0.0339836, 0.11, 0.966016
0, 0.0334182, 0.11, 0.966582
0, 0.0326045, 0.11, 0.967396
0, 0.0354445, 0.11, 0.964555
0, 0.03075, 0.11, 0.96925
0, 0.0301832, 0.11, 0.969817
0, 0.0338632, 0.11, 0.966137
0, 0.0303525, 0.11, 0.969648
0, 0.0337944, 0.11, 0.966206
0, 0.0367666, 0.11, 0.963233
0, 0.0387508, 0.11, 0.961249
0, 0.0389564, 0.11, 0.961044
0, 0.0304974, 0.11, 0.969503
0, 0.0347441, 0.11, 0.965256
0, 0.03373, 0.11, 0.96627
0, 0.0373698, 0.11, 0.96263
0, 0.0320976, 0.11, 0.967902
0, 0.0290454, 0.11, 0.970955
0, 0.0330564, 0.11, 0.966944
0, 0.0376397, 0.11, 0.96236
0, 0.0355784, 0.11, 0.964422
0, 0.0338447, 0.11, 0.966155
0, 0.0345267, 0.11, 0.965473
0, 0.0414163, 0.11, 0.958584
0, 0.0392566, 0.11, 0.960743
0, 0.0340634, 0.11, 0.965937
0, 0.0344082, 0.11, 0.965592
0, 0.0342992, 0.11, 0.965701
0, 0.0311911, 0.11, 0.968809
0, 0.041682, 0.11, 0.958318
0, 0.0352834, 0.11, 0.964717
0, 0.0423329, 0.11, 0.957667
0, 0.030262, 0.11, 0.969738
0, 0.0353575, 0.11, 0.964643
0, 0.0319345, 0.11, 0.968066
0, 0.0345071, 0.11, 0.965493
0, 0.0321782, 0.11, 0.967822
0, 0.0338937, 0.11, 0.966106
0, 0.0325257, 0.11, 0.967474
0, 0.0336631, 0.11, 0.966337
0, 0.0321072, 0.11, 0.967893
0, 0.0364164, 0.11, 0.963584
0, 0.0376541, 0.11, 0.962346
0, 0.0400256, 0.11, 0.959974
0, 0.0314598, 0.11, 0.96854
0, 0.031943, 0.11, 0.968057
0, 0.0314939, 0.11, 0.968506
0, 0.035474, 0.11, 0.964526
0, 0.0374842, 0.11, 0.962516
0, 0.0330421, 0.11, 0.966958
0, 0.034722, 0.11, 0.965278
0, 0.033809, 0.11, 0.966191
0, 0.0342978, 0.11, 0.965702
0, 0.0352085, 0.11, 0.964791
0, 0.0382189, 0.11, 0.961781
0, 0.0320789, 0.11, 0.967921
0, 0.0341302, 0.11, 0.96587
0, 0.0365988, 0.11, 0.963401
0, 0.0372634, 0.11, 0.962737
0, 0.0344447, 0.11, 0.965555
0, 0.0341446, 0.11, 0.965855
0, 0.036804, 0.11, 0.963196
0, 0.0346806, 0.11, 0.965319
0, 0.0351888, 0.11, 0.964811
0, 0.0334653, 0.11, 0.966535
0, 0.0327018, 0.11, 0.967298
0, 0.031436, 0.11, 0.968564
0, 0.0365606, 0.11, 0.963439
0, 0.0330513, 0.11, 0.966949
0, 0.0316381, 0.11, 0.968362
0, 0.0353096, 0.11, 0.96469
0, 0.0339392, 0.11, 0.966061
0, 0.0356776, 0.11, 0.964322
0, 0.0358543, 0.11, 0.964146
0, 0.0335826, 0.11, 0.966417
0, 0.0337838, 0.11, 0.966216
0, 0.0377971, 0.11, 0.962203
0, 0.0309295, 0.11, 0.969071
0, 0.0354714, 0.11, 0.964529
0, 0.0358215, 0.11, 0.964179
0, 0.033074, 0.11, 0.966926
0, 0.0323749, 0.11, 0.967625
0, 0.0330688, 0.11, 0.966931
0, 0.0340441, 0.11, 0.965956
0, 0.0365636, 0.11, 0.963436
0, 0.0330037, 0.11, 0.966996
0, 0.0303281, 0.11, 0.969672
0, 0.0311059, 0.11, 0.968894
0, 0.0349283, 0.11, 0.965072
0, 0.0330578, 0.11, 0.966942
0, 0.031239, 0.11, 0.968761
0, 0.0285547, 0.11, 0.971445
0, 0.0440761, 0.12, 0.955924
0, 0.0360748, 0.12, 0.963925
0, 0.0447572, 0.12, 0.955243
0, 0.0391312, 0.12, 0.960869
0, 0.0469571, 0.12, 0.953043
0, 0.0485275, 0.12, 0.951472
0, 0.0376253, 0.12, 0.962375
0, 0.0380087, 0.12, 0.961991
0, 0.0394989, 0.12, 0.960501
0, 0.0435867, 0.12, 0.956413
0, 0.0456971, 0.12, 0.954303
0, 0.0436986, 0.12, 0.956301
0, 0.0346462, 0.12, 0.965354
0, 0.0421941, 0.12, 0.957806
0, 0.0388675, 0.12, 0.961132
0, 0.04465, 0.12, 0.95535
0, 0.038818, 0.12, 0.961182
0, 0.0455712, 0.12, 0.954429
0, 0.0376513, 0.12, 0.962349
0, 0.0452028, 0.12, 0.954797
0, 0.0447009, 0.12, 0.955299
0, 0.0384953, 0.12, 0.961505
0, 0.0434834, 0.12, 0.956517
0, 0.0399996, 0.12, 0.96
0, 0.0418839, 0.12, 0.958116
0, 0.0402099, 0.12, 0.95979
0, 0.0425041, 0.12, 0.957496
0, 0.038396, 0.12, 0.961604
0, 0.0426657, 0.12, 0.957334
0, 0.0384656, 0.12, 0.961534
0, 0.0353844, 0.12, 0.964616
0, 0.0399723, 0.12, 0.960028
0, 0.0391142, 0.12, 0.960886
0, 0.0430511, 0.12, 0.956949
0, 0.0393572, 0.12, 0.960643
0, 0.0369276, 0.12, 0.963072
0, 0.0438382, 0.12, 0.956162
0, 0.0367037, 0.12, 0.963296
0, 0.0411456, 0.12, 0.958854
0, 0.0348418, 0.12, 0.965158
0, 0.0352341, 0.12, 0.964766
0, 0.0399205, 0.12, 0.960079
0, 0.0408466, 0.12, 0.959153
0, 0.039342, 0.12, 0.960658
0, 0.0384401, 0.12, 0.96156
0, 0.0411521, 0.12, 0.958848
0, 0.0385158, 0.12, 0.961484
0, 0.0390428, 0.12, 0.960957
0, 0.0467154, 0.12, 0.953285
0, 0.0374397, 0.12, 0.96256
0, 0.033884, 0.12, 0.966116
0, 0.0457975, 0.12, 0.954203
0, 0.0404958, 0.12, 0.959504
0, 0.0416633, 0.12, 0.958337
0, 0.0363834, 0.12, 0.963617
0, 0.0431233, 0.12, 0.956877
0, 0.0403004, 0.12, 0.9597
0, 0.0385219, 0.12, 0.961478
0, 0.0325604, 0.12, 0.96744
0, 0.0349745, 0.12, 0.965026
0, 0.0403285, 0.12, 0.959671
0, 0.0411072, 0.12, 0.958893
0, 0.0440493, 0.12, 0.955951
0, 0.038167, 0.12, 0.961833
0, 0.0348336, 0.12, 0.965166
0, 0.0402712, 0.12, 0.959729
0, 0.0467833, 0.12, 0.953217
0, 0.041719, 0.12, 0.958281
0, 0.0402481, 0.12, 0.959752
0, 0.0384003, 0.12, 0.9616
0, 0.0351295, 0.12, 0.964871
0, 0.0446071, 0.12, 0.955393
0, 0.0428328, 0.12, 0.957167
0, 0.0418806, 0.12, 0.958119
0, 0.0390317, 0.12, 0.960968
0, 0.0383324, 0.12, 0.961668
0, 0.0434189, 0.12, 0.956581
0, 0.0397, 0.12, 0.9603
0, 0.0414273, 0.12, 0.958573
0, 0.0393126, 0.12, 0.960687
0, 0.0412365, 0.12, 0.958764
0, 0.0373635, 0.12, 0.962637
0, 0.0483306, 0.12, 0.951669
0, 0.0419238, 0.12, 0.958076
0, 0.0375486, 0.12, 0.962451
0, 0.0441653, 0.12, 0.955835
0, 0.0394794, 0.12, 0.960521
0, 0.0454451, 0.12, 0.954555
0, 0.0326491, 0.12, 0.967351
0, 0.0386763, 0.12, 0.961324
0, 0.0409377, 0.12, 0.959062
0, 0.0398229, 0.12, 0.960177
0, 0.040321, 0.12, 0.959679
0, 0.0372198, 0.12, 0.96278
0, 0.0420699, 0.12, 0.95793
0, 0.0380894, 0.12, 0.961911
0, 0.0381644, 0.12, 0.961836
0, 0.0399303, 0.12, 0.96007
0, 0.0401904, 0.12, 0.95981
0, 0.044211, 0.12, 0.955789
0, 0.0477764, 0.13, 0.952224
0, 0.0416391, 0.13, 0.958361
0, 0.0495634, 0.13, 0.950437
0, 0.0483039, 0.13, 0.951696
0, 0.0513701, 0.13, 0.94863
0, 0.0424784, 0.13, 0.957522
0, 0.0427679, 0.13, 0.957232
0, 0.0482909, 0.13, 0.951709
0, 0.0428051, 0.13, 0.957195
0, 0.041277, 0.13, 0.958723
0, 0.0478321, 0.13, 0.952168
0, 0.0497618, 0.13, 0.950238
0, 0.0406871, 0.13, 0.959313
0, 0.0521753, 0.13, 0.947825
0, 0.0480361, 0.13, 0.951964
0, 0.0454858, 0.13, 0.954514
0, 0.0485459, 0.13, 0.951454
0, 0.0465324, 0.13, 0.953468
0, 0.0468841, 0.13, 0.953116
0, 0.0499275, 0.13, 0.950072
0, 0.0511088, 0.13, 0.948891
0, 0.0430894, 0.13, 0.956911
0, 0.050146, 0.13, 0.949854
0, 0.0474894, 0.13, 0.952511
0, 0.0500458, 0.13, 0.949954
0, 0.0469453, 0.13, 0.953055
0, 0.048488, 0.13, 0.951512
0, 0.0475652, 0.13, 0.952435
0, 0.0459972, 0.13, 0.954003
0, 0.0382189, 0.13, 0.961781
0, 0.0490811, 0.13, 0.950919
0, 0.0494021, 0.13, 0.950598
0, 0.0451242, 0.13, 0.954876
0, 0.0443027, 0.13, 0.955697
0, 0.0536864, 0.13, 0.946314
0, 0.0482575, 0.13, 0.951742
0, 0.0427681, 0.13, 0.957232
0, 0.0425149, 0.13, 0.957485
0, 0.0484175, 0.13, 0.951582
0, 0.0458297, 0.13, 0.95417
0, 0.0426214, 0.13, 0.957379
0, 0.0405058, 0.13, 0.959494
0, 0.0452272, 0.13, 0.954773
0, 0.046739, 0.13, 0.953261
0, 0.0486406, 0.13, 0.951359
0, 0.0496066, 0.13, 0.950393
0, 0.0497716, 0.13, 0.950228
0, 0.0418504, 0.13, 0.95815
0, 0.0458831, 0.13, 0.954117
0, 0.0463114, 0.13, 0.953689
0, 0.0547424, 0.13, 0.945258
0, 0.0486628, 0.13, 0.951337
0, 0.0464426, 0.13, 0.953557
0, 0.0528714, 0.13, 0.947129
0, 0.0447752, 0.13, 0.955225
0, 0.0453582, 0.13, 0.954642
0, 0.0412044, 0.13, 0.958796
0, 0.0429604, 0.13, 0.95704
0, 0.0466606, 0.13, 0.953339
0, 0.0464385, 0.13, 0.953561
0, 0.0456601, 0.13, 0.95434
0, 0.0459254, 0.13, 0.954075
0, 0.0448652, 0.13, 0.955135
0, 0.0440884, 0.13, 0.955912
0, 0.0482517, 0.13, 0.951748
0, 0.0513642, 0.13, 0.948636
0, 0.0475027, 0.13, 0.952497
0, 0.0467714, 0.13, 0.953229
0, 0.046596, 0.13, 0.953404
0, 0.0496069, 0.13, 0.950393
0, 0.0496208, 0.13, 0.950379
0, 0.0518881, 0.13, 0.948112
0, 0.0436248, 0.13, 0.956375
0, 0.0457837, 0.13, 0.954216
0, 0.0474996, 0.13, 0.9525
0, 0.0488871, 0.13, 0.951113
0, 0.047911, 0.13, 0.952089
0, 0.0507552, 0.13, 0.949245
0, 0.0519656, 0.13, 0.948034
0, 0.0511755, 0.13, 0.948825
0, 0.0490819, 0.13, 0.950918
0, 0.0545352, 0.13, 0.945465
0, 0.0443147, 0.13, 0.955685
0, 0.047316, 0.13, 0.952684
0, 0.0504819, 0.13, 0.949518
0, 0.0479411, 0.13, 0.952059
0, 0.047553, 0.13, 0.952447
0, 0.0483728, 0.13, 0.951627
0, 0.0504014, 0.13, 0.949599
0, 0.0470454, 0.13, 0.952955
0, 0.048122, 0.13, 0.951878
0, 0.0492119, 0.13, 0.950788
0, 0.0439247, 0.13, 0.956075
0, 0.0488927, 0.13, 0.951107
0, 0.0441647, 0.13, 0.955835
0, 0.0465343, 0.13, 0.953466
0, 0.0449681, 0.13, 0.955032
0, 0.0464228, 0.13, 0.953577
0, 0.0451281, 0.13, 0.954872
0, 0.0497161, 0.13, 0.950284
0, 0.0577347, 0.14, 0.942265
0, 0.053786, 0.14, 0.946214
0, 0.0546103, 0.14, 0.94539
0, 0.0513317, 0.14, 0.948668
0, 0.0552043, 0.14, 0.944796
0, 0.0505257, 0.14, 0.949474
0, 0.0592717, 0.14, 0.940728
0, 0.0520678, 0.14, 0.947932
0, 0.0548086, 0.14, 0.945191
0, 0.0517801, 0.14, 0.94822
0, 0.0522332, 0.14, 0.947767
0, 0.055226, 0.14, 0.944774
0, 0.0499824, 0.14, 0.950018
0, 0.0470754, 0.14, 0.952925
0, 0.0550534, 0.14, 0.944947
0, 0.0531173, 0.14, 0.946883
0, 0.0576006, 0.14, 0.942399
0, 0.0563383, 0.14, 0.943662
0, 0.0521037, 0.14, 0.947896
0, 0.0566937, 0.14, 0.943306
0, 0.0511852, 0.14, 0.948815
0, 0.0536422, 0.14, 0.946358
0, 0.0507265, 0.14, 0.949273
0, 0.0503404, 0.14, 0.94966
0, 0.0554323, 0.14, 0.944568
0, 0.0513388, 0.14, 0.948661
0, 0.0582032, 0.14, 0.941797
0, 0.0570803, 0.14, 0.94292
0, 0.0490963, 0.14, 0.950904
0, 0.0581623, 0.14, 0.941838
0, 0.0513545, 0.14, 0.948646
0, 0.0535994, 0.14, 0.946401
0, 0.0613266, 0.14, 0.938673
0, 0.0540691, 0.14, 0.945931
0, 0.0528884, 0.14, 0.947112
0, 0.0575649, 0.14, 0.942435
0, 0.0560644, 0.14, 0.943936
0, 0.0542036, 0.14, 0.945796
0, 0.0599773, 0.14, 0.940023
0, 0.0589908, 0.14, 0.941009
0, 0.0600861, 0.14, 0.939914
0, 0.0546811, 0.14, 0.945319
0, 0.0548466, 0.14, 0.945153
0, 0.0605017, 0.14, 0.939498
0, 0.0591867, 0.14, 0.940813
0, 0.0557953, 0.14, 0.944205
0, 0.0536765, 0.14, 0.946323
0, 0.0502128, 0.14, 0.949787
0, 0.0513526, 0.14, 0.948647
0, 0.0584982, 0.14, 0.941502
0, 0.0523367, 0.14, 0.947663
0, 0.0541115, 0.14, 0.945889
0, 0.0593033, 0.14, 0.940697
0, 0.0499322, 0.14, 0.950068
0, 0.0512314, 0.14, 0.948769
0, 0.0486481, 0.14, 0.951352
0, 0.0581307, 0.14, 0.941869
0, 0.0558704, 0.14, 0.94413
0, 0.0553118, 0.14, 0.944688
0, 0.0545136, 0.14, 0.945486
0, 0.0582056, 0.14, 0.941794
0, 0.0568036, 0.14, 0.943196
0, 0.0469083, 0.14, 0.953092
0, 0.0494553, 0.14, 0.950545
0, 0.0556379, 0.14, 0.944362
0, 0.0574737, 0.14, 0.942526
0, 0.0549567, 0.14, 0.945043
0, 0.0562692, 0.14, 0.943731
0, 0.0579767, 0.14, 0.942023
0, 0.0569396, 0.14, 0.94306
0, 0.0534221, 0.14, 0.946578
0, 0.0621714, 0.14, 0.937829
0, 0.0535925, 0.14, 0.946407
0, 0.0565973, 0.14, 0.943403
0, 0.0536112, 0.14, 0.946389
0, 0.0538852, 0.14, 0.946115
0, 0.0513403, 0.14, 0.94866
0, 0.0537474, 0.14, 0.946253
0, 0.0557339, 0.14, 0.944266
0, 0.0548231, 0.14, 0.945177
0, 0.0541314, 0.14, 0.945869
0, 0.0593803, 0.14, 0.94062
0, 0.0600351, 0.14, 0.939965
0, 0.0536427, 0.14, 0.946357
0, 0.0537244, 0.14, 0.946276
0, 0.0515372, 0.14, 0.948463
0, 0.0538401, 0.14, 0.94616
0, 0.0514358, 0.14, 0.948564
0, 0.0519174, 0.14, 0.948083
0, 0.0486571, 0.14, 0.951343
0, 0.0607963, 0.14, 0.939204
0, 0.0559879, 0.14, 0.944012
0, 0.0579234, 0.14, 0.942077
0, 0.0512636, 0.14, 0.948736
0, 0.057368, 0.14, 0.942632
0, 0.0531066, 0.14, 0.946893
0, 0.0590611, 0.14, 0.940939
0, 0.0585182, 0.14, 0.941482
0, 0.0484811, 0.14, 0.951519
