# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_2500.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.262738, 0.25, 0.75, 0.263227
0.8, 0.267846, 0.25, 0.75, 0.266326
0.8, 0.265584, 0.25, 0.75, 0.267874
0.8, 0.254385, 0.25, 0.75, 0.259746
0.8, 0.275268, 0.25, 0.75, 0.270338
0.8, 0.255743, 0.25, 0.75, 0.26167
0.8, 0.263535, 0.25, 0.75, 0.266627
0.8, 0.2657, 0.25, 0.75, 0.263396
0.8, 0.266039, 0.25, 0.75, 0.26469
0.8, 0.257988, 0.25, 0.75, 0.259811
0.8, 0.270604, 0.25, 0.75, 0.268873
0.8, 0.265077, 0.25, 0.75, 0.264707
0.8, 0.270103, 0.25, 0.75, 0.265686
0.8, 0.269768, 0.25, 0.75, 0.268688
0.8, 0.268945, 0.25, 0.75, 0.266087
0.8, 0.264735, 0.25, 0.75, 0.265215
0.8, 0.265115, 0.25, 0.75, 0.265495
0.8, 0.260456, 0.25, 0.75, 0.262957
0.8, 0.270249, 0.26, 0.74, 0.273932
0.8, 0.285879, 0.26, 0.74, 0.279164
0.8, 0.276838, 0.26, 0.74, 0.279525
0.8, 0.276901, 0.26, 0.74, 0.273207
0.8, 0.273902, 0.26, 0.74, 0.271086
0.8, 0.273867, 0.26, 0.74, 0.276056
0.8, 0.271312, 0.26, 0.74, 0.272436
0.8, 0.277355, 0.26, 0.74, 0.276872
0.8, 0.273495, 0.26, 0.74, 0.272494
0.8, 0.27705, 0.26, 0.74, 0.28021
0.8, 0.284199, 0.26, 0.74, 0.27775
0.8, 0.27126, 0.26, 0.74, 0.272727
0.8, 0.27666, 0.26, 0.74, 0.276914
0.8, 0.280289, 0.26, 0.74, 0.279779
0.8, 0.278764, 0.26, 0.74, 0.273986
0.8, 0.282099, 0.26, 0.74, 0.279527
0.8, 0.271402, 0.26, 0.74, 0.276511
0.8, 0.280547, 0.26, 0.74, 0.277833
0.8, 0.281625, 0.26, 0.74, 0.283622
0.8, 0.291914, 0.26, 0.74, 0.28566
0.8, 0.284348, 0.26, 0.74, 0.279894
0.8, 0.275638, 0.26, 0.74, 0.269456
0.8, 0.276762, 0.26, 0.74, 0.276191
0.8, 0.276287, 0.26, 0.74, 0.276371
0.8, 0.280912, 0.26, 0.74, 0.280856
0.8, 0.282523, 0.27, 0.73, 0.279993
0.8, 0.287789, 0.27, 0.73, 0.286824
0.8, 0.28626, 0.27, 0.73, 0.288629
0.8, 0.283265, 0.27, 0.73, 0.282843
0.8, 0.284205, 0.27, 0.73, 0.288958
0.8, 0.286104, 0.27, 0.73, 0.287959
0.8, 0.293011, 0.27, 0.73, 0.289181
0.8, 0.293164, 0.27, 0.73, 0.289671
0.8, 0.289531, 0.27, 0.73, 0.288606
0.8, 0.289383, 0.27, 0.73, 0.28608
0.8, 0.283198, 0.27, 0.73, 0.282605
0.8, 0.290714, 0.27, 0.73, 0.286739
0.8, 0.290322, 0.27, 0.73, 0.28651
0.8, 0.288396, 0.27, 0.73, 0.288816
0.8, 0.299289, 0.27, 0.73, 0.292171
0.8, 0.284967, 0.27, 0.73, 0.284312
0.8, 0.291176, 0.27, 0.73, 0.293057
0.8, 0.297671, 0.27, 0.73, 0.293583
0.8, 0.29928, 0.27, 0.73, 0.2964
0.8, 0.288426, 0.27, 0.73, 0.286475
0.8, 0.287357, 0.27, 0.73, 0.287726
0.8, 0.286317, 0.27, 0.73, 0.285229
0.8, 0.283856, 0.27, 0.73, 0.287058
0.8, 0.289068, 0.27, 0.73, 0.288909
0.8, 0.287857, 0.27, 0.73, 0.284156
0.8, 0.307168, 0.28, 0.72, 0.3043
0.8, 0.307655, 0.28, 0.72, 0.303951
0.8, 0.30353, 0.28, 0.72, 0.308859
