# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_gap.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.204021, 0.19, 0.81, 0.211446
0.95, 0.205658, 0.19, 0.81, 0.211418
0.95, 0.207377, 0.19, 0.81, 0.206893
0.95, 0.207941, 0.19, 0.81, 0.210332
0.95, 0.210452, 0.19, 0.81, 0.212529
0.95, 0.206549, 0.19, 0.81, 0.209046
0.95, 0.216679, 0.19, 0.81, 0.214053
0.95, 0.204406, 0.19, 0.81, 0.208581
0.95, 0.207413, 0.19, 0.81, 0.210816
0.95, 0.210889, 0.19, 0.81, 0.210277
0.95, 0.202847, 0.19, 0.81, 0.210396
0.95, 0.208915, 0.19, 0.81, 0.211852
0.95, 0.207112, 0.19, 0.81, 0.208985
0.95, 0.206932, 0.19, 0.81, 0.210184
0.95, 0.20808, 0.19, 0.81, 0.205631
0.95, 0.207078, 0.19, 0.81, 0.207128
0.95, 0.208885, 0.19, 0.81, 0.21462
0.95, 0.210452, 0.19, 0.81, 0.209663
0.95, 0.20752, 0.19, 0.81, 0.213273
0.95, 0.205599, 0.19, 0.81, 0.208017
0.95, 0.212734, 0.19, 0.81, 0.215334
0.95, 0.221122, 0.2, 0.8, 0.222754
0.95, 0.22474, 0.2, 0.8, 0.22485
0.95, 0.220282, 0.2, 0.8, 0.222196
0.95, 0.219709, 0.2, 0.8, 0.220126
0.95, 0.215962, 0.2, 0.8, 0.218891
0.95, 0.216133, 0.2, 0.8, 0.222854
0.95, 0.216909, 0.2, 0.8, 0.221548
0.95, 0.214086, 0.2, 0.8, 0.218031
0.95, 0.230038, 0.2, 0.8, 0.224644
0.95, 0.230047, 0.2, 0.8, 0.224889
0.95, 0.225198, 0.2, 0.8, 0.226227
0.95, 0.225295, 0.2, 0.8, 0.225226
0.95, 0.214121, 0.2, 0.8, 0.217961
0.95, 0.216961, 0.2, 0.8, 0.223141
0.95, 0.221667, 0.2, 0.8, 0.226019
0.95, 0.229831, 0.2, 0.8, 0.230449
0.95, 0.218751, 0.2, 0.8, 0.22075
0.95, 0.222232, 0.2, 0.8, 0.221737
0.95, 0.221909, 0.2, 0.8, 0.217582
0.95, 0.218066, 0.2, 0.8, 0.221871
0.95, 0.22571, 0.2, 0.8, 0.222748
0.95, 0.22283, 0.2, 0.8, 0.221869
0.95, 0.221864, 0.2, 0.8, 0.223281
0.95, 0.222672, 0.2, 0.8, 0.227548
0.95, 0.226922, 0.2, 0.8, 0.225892
0.95, 0.236397, 0.21, 0.79, 0.241231
0.95, 0.234237, 0.21, 0.79, 0.23504
0.95, 0.241077, 0.21, 0.79, 0.240786
0.95, 0.23538, 0.21, 0.79, 0.238501
0.95, 0.220225, 0.21, 0.79, 0.225316
