# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_rational.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.301845, 0.26, 0.74, 0.308871
0.95, 0.302608, 0.26, 0.74, 0.303195
0.95, 0.29602, 0.26, 0.74, 0.302625
0.95, 0.309393, 0.26, 0.74, 0.309913
0.95, 0.303703, 0.26, 0.74, 0.307151
0.95, 0.310962, 0.26, 0.74, 0.313801
0.95, 0.301166, 0.26, 0.74, 0.305085
0.95, 0.317535, 0.26, 0.74, 0.312012
0.95, 0.313842, 0.26, 0.74, 0.314732
0.95, 0.311488, 0.26, 0.74, 0.313084
0.95, 0.300874, 0.26, 0.74, 0.302992
0.95, 0.308173, 0.26, 0.74, 0.307309
0.95, 0.301443, 0.26, 0.74, 0.302806
0.95, 0.318027, 0.27, 0.73, 0.321496
0.95, 0.309923, 0.27, 0.73, 0.31876
0.95, 0.322154, 0.27, 0.73, 0.322714
0.95, 0.31649, 0.27, 0.73, 0.319062
0.95, 0.315181, 0.27, 0.73, 0.319077
0.95, 0.324771, 0.27, 0.73, 0.324905
0.95, 0.306663, 0.27, 0.73, 0.314851
0.95, 0.315078, 0.27, 0.73, 0.316879
0.95, 0.320218, 0.27, 0.73, 0.319254
0.95, 0.310944, 0.27, 0.73, 0.317418
0.95, 0.311813, 0.27, 0.73, 0.315789
0.95, 0.321004, 0.27, 0.73, 0.318559
0.95, 0.321716, 0.27, 0.73, 0.322557
0.95, 0.319842, 0.27, 0.73, 0.323395
0.95, 0.320201, 0.27, 0.73, 0.317817
0.95, 0.314516, 0.27, 0.73, 0.325909
0.95, 0.321574, 0.27, 0.73, 0.327578
0.95, 0.327089, 0.27, 0.73, 0.33063
0.95, 0.325683, 0.27, 0.73, 0.326485
0.95, 0.312921, 0.27, 0.73, 0.317381
0.95, 0.31098, 0.27, 0.73, 0.317
0.95, 0.312165, 0.27, 0.73, 0.318095
0.95, 0.309919, 0.27, 0.73, 0.315255
0.95, 0.307318, 0.27, 0.73, 0.316413
0.95, 0.319343, 0.27, 0.73, 0.323718
0.95, 0.328009, 0.28, 0.72, 0.334984
0.95, 0.339188, 0.28, 0.72, 0.345225
0.95, 0.328686, 0.28, 0.72, 0.332056
