# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.178526, 0.17, 0.83, 0.181859
0.95, 0.180493, 0.17, 0.83, 0.183871
0.95, 0.17254, 0.17, 0.83, 0.174368
0.95, 0.182838, 0.17, 0.83, 0.183638
0.95, 0.17957, 0.17, 0.83, 0.178762
0.95, 0.180991, 0.17, 0.83, 0.186065
0.95, 0.181322, 0.17, 0.83, 0.185557
0.95, 0.185217, 0.17, 0.83, 0.184103
0.95, 0.18187, 0.17, 0.83, 0.181314
0.95, 0.187253, 0.17, 0.83, 0.18572
0.95, 0.189229, 0.17, 0.83, 0.189293
0.95, 0.177413, 0.17, 0.83, 0.182711
0.95, 0.180543, 0.17, 0.83, 0.179875
0.95, 0.188599, 0.17, 0.83, 0.191321
0.95, 0.184237, 0.17, 0.83, 0.185605
0.95, 0.177869, 0.17, 0.83, 0.182453
0.95, 0.184307, 0.17, 0.83, 0.186969
0.95, 0.187472, 0.17, 0.83, 0.18818
0.95, 0.183772, 0.17, 0.83, 0.182568
0.95, 0.190475, 0.17, 0.83, 0.190745
0.95, 0.178603, 0.17, 0.83, 0.177818
0.95, 0.179213, 0.17, 0.83, 0.181446
0.95, 0.174738, 0.17, 0.83, 0.180724
0.95, 0.18006, 0.17, 0.83, 0.18311
0.95, 0.19953, 0.18, 0.82, 0.199342
0.95, 0.190911, 0.18, 0.82, 0.196275
0.95, 0.191466, 0.18, 0.82, 0.196191
0.95, 0.190579, 0.18, 0.82, 0.196868
0.95, 0.192261, 0.18, 0.82, 0.198108
0.95, 0.196324, 0.18, 0.82, 0.1961
0.95, 0.200022, 0.18, 0.82, 0.194763
0.95, 0.19362, 0.18, 0.82, 0.198272
0.95, 0.199901, 0.18, 0.82, 0.197727
0.95, 0.192565, 0.18, 0.82, 0.189798
0.95, 0.196692, 0.18, 0.82, 0.196549
0.95, 0.18822, 0.18, 0.82, 0.192199
0.95, 0.196921, 0.18, 0.82, 0.194416
0.95, 0.200611, 0.18, 0.82, 0.201834
0.95, 0.188679, 0.18, 0.82, 0.194477
0.95, 0.199468, 0.18, 0.82, 0.199244
0.95, 0.196033, 0.18, 0.82, 0.197449
0.95, 0.190552, 0.18, 0.82, 0.197435
0.95, 0.200182, 0.18, 0.82, 0.198721
0.95, 0.2009, 0.18, 0.82, 0.199395
0.95, 0.195061, 0.18, 0.82, 0.197702
0.95, 0.195193, 0.18, 0.82, 0.196721
0.95, 0.202476, 0.18, 0.82, 0.202814
0.95, 0.19168, 0.18, 0.82, 0.193934
0.95, 0.195421, 0.18, 0.82, 0.197661
0.95, 0.207595, 0.19, 0.81, 0.210465
0.95, 0.210951, 0.19, 0.81, 0.214079
0.95, 0.201211, 0.19, 0.81, 0.202844
0.95, 0.211755, 0.19, 0.81, 0.212489
0.95, 0.215264, 0.19, 0.81, 0.214923
0.95, 0.216407, 0.19, 0.81, 0.216686
0.95, 0.209329, 0.19, 0.81, 0.211945
0.95, 0.207847, 0.19, 0.81, 0.211459
0.95, 0.205959, 0.19, 0.81, 0.210339
0.95, 0.206958, 0.19, 0.81, 0.20879
0.95, 0.197235, 0.19, 0.81, 0.204009
0.95, 0.212026, 0.19, 0.81, 0.212523
0.95, 0.205434, 0.19, 0.81, 0.210024
0.95, 0.207805, 0.19, 0.81, 0.212668
0.95, 0.20939, 0.19, 0.81, 0.212824
0.95, 0.198851, 0.19, 0.81, 0.20555
0.95, 0.208432, 0.19, 0.81, 0.209936
0.95, 0.203067, 0.19, 0.81, 0.206187
0.95, 0.215142, 0.19, 0.81, 0.212459
