# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.329582, 0.28, 0.72, 0.336976
0.95, 0.329294, 0.28, 0.72, 0.33601
0.95, 0.340008, 0.28, 0.72, 0.340008
0.95, 0.326302, 0.28, 0.72, 0.334348
0.95, 0.326289, 0.28, 0.72, 0.333006
0.95, 0.3517, 0.29, 0.71, 0.355346
0.95, 0.341506, 0.29, 0.71, 0.344374
0.95, 0.347969, 0.29, 0.71, 0.350768
0.95, 0.339788, 0.29, 0.71, 0.345773
0.95, 0.345211, 0.29, 0.71, 0.35249
0.95, 0.344912, 0.29, 0.71, 0.352667
0.95, 0.349427, 0.29, 0.71, 0.348531
0.95, 0.358975, 0.29, 0.71, 0.360722
0.95, 0.336693, 0.29, 0.71, 0.346423
0.95, 0.344722, 0.29, 0.71, 0.349193
0.95, 0.353474, 0.29, 0.71, 0.352616
0.95, 0.352231, 0.29, 0.71, 0.356871
0.95, 0.342651, 0.29, 0.71, 0.351728
0.95, 0.342452, 0.29, 0.71, 0.350112
0.95, 0.351107, 0.29, 0.71, 0.352031
0.95, 0.362539, 0.29, 0.71, 0.359155
0.95, 0.34379, 0.29, 0.71, 0.347872
0.95, 0.334235, 0.29, 0.71, 0.346456
0.95, 0.351615, 0.29, 0.71, 0.35799
0.95, 0.34853, 0.29, 0.71, 0.357912
0.95, 0.346907, 0.29, 0.71, 0.346086
0.95, 0.350214, 0.29, 0.71, 0.352733
0.95, 0.352108, 0.29, 0.71, 0.350863
0.95, 0.343571, 0.29, 0.71, 0.34541
0.95, 0.343012, 0.29, 0.71, 0.345667
0.95, 0.366451, 0.3, 0.7, 0.364359
0.95, 0.356866, 0.3, 0.7, 0.366126
0.95, 0.361083, 0.3, 0.7, 0.364071
0.95, 0.349637, 0.3, 0.7, 0.361079
0.95, 0.367267, 0.3, 0.7, 0.369404
0.95, 0.358213, 0.3, 0.7, 0.364823
0.95, 0.351427, 0.3, 0.7, 0.360948
0.95, 0.374341, 0.3, 0.7, 0.370829
0.95, 0.359614, 0.3, 0.7, 0.358431
0.95, 0.374585, 0.3, 0.7, 0.374377
0.95, 0.349393, 0.3, 0.7, 0.359317
0.95, 0.363064, 0.3, 0.7, 0.365386
0.95, 0.363054, 0.3, 0.7, 0.373357
0.95, 0.362821, 0.3, 0.7, 0.36828
0.95, 0.359775, 0.3, 0.7, 0.359646
0.95, 0.376817, 0.3, 0.7, 0.378413
0.95, 0.361368, 0.3, 0.7, 0.365623
0.95, 0.3509, 0.3, 0.7, 0.357209
0.95, 0.367161, 0.3, 0.7, 0.373238
0.95, 0.368683, 0.3, 0.7, 0.369808
0.95, 0.369777, 0.3, 0.7, 0.372021
0.95, 0.365572, 0.3, 0.7, 0.367243
0.95, 0.358033, 0.3, 0.7, 0.365582
0.95, 0.365127, 0.3, 0.7, 0.363092
0.95, 0.352564, 0.3, 0.7, 0.363887
