# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_reverse_aggressive.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.318097, 0.27, 0.73, 0.325398
0.95, 0.316976, 0.27, 0.73, 0.330338
0.95, 0.316145, 0.27, 0.73, 0.321793
0.95, 0.312202, 0.27, 0.73, 0.318185
0.95, 0.327747, 0.27, 0.73, 0.328194
0.95, 0.315098, 0.27, 0.73, 0.319667
0.95, 0.32971, 0.27, 0.73, 0.327518
0.95, 0.305844, 0.27, 0.73, 0.315242
0.95, 0.31077, 0.27, 0.73, 0.321634
0.95, 0.32976, 0.27, 0.73, 0.331891
0.95, 0.306267, 0.27, 0.73, 0.313275
0.95, 0.310687, 0.27, 0.73, 0.318411
0.95, 0.31855, 0.27, 0.73, 0.323833
0.95, 0.31402, 0.27, 0.73, 0.316006
0.95, 0.309975, 0.27, 0.73, 0.322022
0.95, 0.317733, 0.27, 0.73, 0.325877
0.95, 0.324873, 0.27, 0.73, 0.329442
0.95, 0.315232, 0.27, 0.73, 0.324642
0.95, 0.340177, 0.28, 0.72, 0.341843
0.95, 0.318743, 0.28, 0.72, 0.333
0.95, 0.331828, 0.28, 0.72, 0.335865
0.95, 0.336389, 0.28, 0.72, 0.333913
0.95, 0.333544, 0.28, 0.72, 0.336079
0.95, 0.323809, 0.28, 0.72, 0.328781
0.95, 0.336968, 0.28, 0.72, 0.337125
0.95, 0.320481, 0.28, 0.72, 0.330149
0.95, 0.333811, 0.28, 0.72, 0.332602
0.95, 0.327376, 0.28, 0.72, 0.333542
0.95, 0.339386, 0.28, 0.72, 0.339881
0.95, 0.326187, 0.28, 0.72, 0.326734
0.95, 0.337136, 0.28, 0.72, 0.33876
0.95, 0.345595, 0.28, 0.72, 0.345403
0.95, 0.332176, 0.28, 0.72, 0.336213
0.95, 0.327878, 0.28, 0.72, 0.332343
0.95, 0.331242, 0.28, 0.72, 0.336083
0.95, 0.33281, 0.28, 0.72, 0.337523
0.95, 0.328932, 0.28, 0.72, 0.336296
0.95, 0.337535, 0.28, 0.72, 0.33752
0.95, 0.327297, 0.28, 0.72, 0.32858
0.95, 0.340821, 0.28, 0.72, 0.340973
0.95, 0.327124, 0.28, 0.72, 0.333166
0.95, 0.328853, 0.28, 0.72, 0.327309
0.95, 0.327181, 0.28, 0.72, 0.32976
0.95, 0.34653, 0.29, 0.71, 0.352304
0.95, 0.342765, 0.29, 0.71, 0.347917
0.95, 0.340323, 0.29, 0.71, 0.350495
0.95, 0.340331, 0.29, 0.71, 0.351183
0.95, 0.352477, 0.29, 0.71, 0.354594
0.95, 0.353105, 0.29, 0.71, 0.352695
0.95, 0.344211, 0.29, 0.71, 0.346385
0.95, 0.346678, 0.29, 0.71, 0.348594
0.95, 0.338473, 0.29, 0.71, 0.345647
0.95, 0.342559, 0.29, 0.71, 0.347732
0.95, 0.342003, 0.29, 0.71, 0.351394
0.95, 0.339611, 0.29, 0.71, 0.346847
0.95, 0.343222, 0.29, 0.71, 0.343291
0.95, 0.350046, 0.29, 0.71, 0.349295
0.95, 0.349413, 0.29, 0.71, 0.348905
0.95, 0.342508, 0.29, 0.71, 0.341909
0.95, 0.349926, 0.29, 0.71, 0.357242
0.95, 0.340654, 0.29, 0.71, 0.346584
0.95, 0.346378, 0.29, 0.71, 0.34967
0.95, 0.338827, 0.29, 0.71, 0.340778
0.95, 0.354859, 0.29, 0.71, 0.355864
0.95, 0.358071, 0.29, 0.71, 0.358248
0.95, 0.349104, 0.29, 0.71, 0.357512
0.95, 0.339453, 0.29, 0.71, 0.348833
0.95, 0.341284, 0.29, 0.71, 0.346169
0.95, 0.364464, 0.3, 0.7, 0.368328
0.95, 0.366708, 0.3, 0.7, 0.372717
0.95, 0.374756, 0.3, 0.7, 0.373064
0.95, 0.354782, 0.3, 0.7, 0.359582
0.95, 0.354356, 0.3, 0.7, 0.364386
0.95, 0.364766, 0.3, 0.7, 0.368357
0.95, 0.359871, 0.3, 0.7, 0.366608
0.95, 0.376203, 0.3, 0.7, 0.373985
0.95, 0.354446, 0.3, 0.7, 0.362539
0.95, 0.363425, 0.3, 0.7, 0.361706
0.95, 0.36586, 0.3, 0.7, 0.364243
0.95, 0.360323, 0.3, 0.7, 0.363648
0.95, 0.362207, 0.3, 0.7, 0.365076
0.95, 0.361026, 0.3, 0.7, 0.367031
0.95, 0.359777, 0.3, 0.7, 0.368218
0.95, 0.365564, 0.3, 0.7, 0.363155
0.95, 0.383366, 0.3, 0.7, 0.381752
0.95, 0.365007, 0.3, 0.7, 0.369152
0.95, 0.36833, 0.3, 0.7, 0.368871
0.95, 0.361973, 0.3, 0.7, 0.359254
0.95, 0.368352, 0.3, 0.7, 0.36689
0.95, 0.367161, 0.3, 0.7, 0.372061
0.95, 0.364906, 0.3, 0.7, 0.363689
0.95, 0.361694, 0.3, 0.7, 0.36879
0.95, 0.37103, 0.3, 0.7, 0.371825
