Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00858273, 0.248734, 0.02, 0.742684
0.25, 0, 0.0100215, 0.254022, 0.02, 0.735957
0.25, 0, 0.00961386, 0.244189, 0.02, 0.746197
0.25, 0, 0.0106052, 0.234476, 0.02, 0.754919
0.25, 0, 0.011345, 0.250166, 0.02, 0.738489
0.25, 0, 0.00922975, 0.249331, 0.02, 0.741439
0.25, 0, 0.00985296, 0.252254, 0.02, 0.737893
0.25, 0, 0.0105795, 0.256054, 0.02, 0.733367
0.25, 0, 0.0107298, 0.252579, 0.02, 0.736691
0.25, 0, 0.0117702, 0.263991, 0.02, 0.724239
0.25, 0, 0.0121033, 0.264737, 0.02, 0.72316
0.25, 0, 0.00897832, 0.257269, 0.02, 0.733752
0.25, 0, 0.00767352, 0.241413, 0.02, 0.750914
0.25, 0, 0.00833366, 0.248581, 0.02, 0.743085
0.25, 0, 0.0106418, 0.249494, 0.02, 0.739864
0.25, 0, 0.00911057, 0.247043, 0.02, 0.743847
0.25, 0, 0.00946097, 0.247841, 0.02, 0.742698
0.25, 0, 0.00649001, 0.244913, 0.02, 0.748597
0.25, 0, 0.0103881, 0.253818, 0.02, 0.735794
0.25, 0, 0.00747417, 0.248992, 0.02, 0.743534
0.25, 0, 0.00944497, 0.248495, 0.02, 0.74206
0.25, 0, 0.00863657, 0.239907, 0.02, 0.751457
0.25, 0, 0.00853728, 0.251954, 0.02, 0.739509
0.25, 0, 0.00923657, 0.253853, 0.02, 0.73691
0.25, 0, 0.0100919, 0.255113, 0.02, 0.734795
0.25, 0, 0.0109552, 0.235627, 0.02, 0.753418
0.25, 0, 0.0116499, 0.238253, 0.02, 0.750097
0.25, 0, 0.00989288, 0.248679, 0.02, 0.741428
0.25, 0, 0.0093167, 0.251602, 0.02, 0.739081
0.25, 0, 0.00959502, 0.24672, 0.02, 0.743685
0.25, 0, 0.00984612, 0.248533, 0.02, 0.741621
0.25, 0, 0.00782372, 0.250224, 0.02, 0.741953
0.25, 0, 0.00971782, 0.244359, 0.02, 0.745924
0.25, 0, 0.0116845, 0.25218, 0.02, 0.736136
0.25, 0, 0.0100929, 0.252664, 0.02, 0.737243
0.25, 0, 0.0093069, 0.247047, 0.02, 0.743646
0.25, 0, 0.00924343, 0.250901, 0.02, 0.739855
0.25, 0, 0.00998531, 0.24955, 0.02, 0.740465
0.25, 0, 0.00978012, 0.249218, 0.02, 0.741002
0.25, 0, 0.00847098, 0.257747, 0.02, 0.733782
0.25, 0, 0.00877171, 0.257537, 0.02, 0.733691
0.25, 0, 0.011747, 0.247783, 0.02, 0.74047
0.25, 0, 0.00665363, 0.244105, 0.02, 0.749241
0.25, 0, 0.00965296, 0.265059, 0.02, 0.725288
0.25, 0, 0.00961936, 0.248664, 0.02, 0.741717
0.25, 0, 0.00665001, 0.245552, 0.02, 0.747798
0.25, 0, 0.0107019, 0.247373, 0.02, 0.741925
0.25, 0, 0.0106123, 0.252653, 0.02, 0.736735
0.25, 0, 0.00907389, 0.252523, 0.02, 0.738403
0.25, 0, 0.0103409, 0.244568, 0.02, 0.745091
0.25, 0, 0.0108826, 0.243522, 0.02, 0.745595
0.25, 0, 0.00872862, 0.26404, 0.02, 0.727232
0.25, 0, 0.0115595, 0.241851, 0.02, 0.746589
0.25, 0, 0.00904102, 0.253848, 0.02, 0.737111
0.25, 0, 0.0117935, 0.238671, 0.02, 0.749536
0.25, 0, 0.0104231, 0.252561, 0.02, 0.737016
0.25, 0, 0.0105245, 0.258813, 0.02, 0.730662
0.25, 0, 0.00749492, 0.255786, 0.02, 0.736719
0.25, 0, 0.00992695, 0.2468, 0.02, 0.743273
0.25, 0, 0.00751386, 0.257368, 0.02, 0.735118
0.25, 0, 0.00947913, 0.247952, 0.02, 0.742569
0.25, 0, 0.0104288, 0.253949, 0.02, 0.735622
0.25, 0, 0.011081, 0.251714, 0.02, 0.737205
0.25, 0, 0.00961388, 0.25703, 0.02, 0.733356
0.25, 0, 0.0134622, 0.247595, 0.02, 0.738943
0.25, 0, 0.0115358, 0.255049, 0.02, 0.733416
0.25, 0, 0.0101538, 0.253895, 0.02, 0.735951
0.25, 0, 0.00926752, 0.256429, 0.02, 0.734304
0.25, 0, 0.00922089, 0.260363, 0.02, 0.730416
0.25, 0, 0.00880686, 0.249876, 0.02, 0.741317
0.25, 0, 0.0104125, 0.250775, 0.02, 0.738813
0.25, 0, 0.00924894, 0.248392, 0.02, 0.742359
0.25, 0, 0.00996559, 0.235606, 0.02, 0.754428
0.25, 0, 0.0112499, 0.243977, 0.02, 0.744773
0.25, 0, 0.0101818, 0.259078, 0.02, 0.73074
0.25, 0, 0.00801938, 0.243156, 0.02, 0.748824
0.25, 0, 0.00976343, 0.263875, 0.02, 0.726361
0.25, 0, 0.00846888, 0.244486, 0.02, 0.747045
0.25, 0, 0.00756289, 0.247265, 0.02, 0.745172
0.25, 0, 0.00727664, 0.244296, 0.02, 0.748427
0.25, 0, 0.0087682, 0.247975, 0.02, 0.743257
0.25, 0, 0.00896456, 0.240223, 0.02, 0.750813
0.25, 0, 0.00847035, 0.255095, 0.02, 0.736435
0.25, 0, 0.00988206, 0.253235, 0.02, 0.736883
0.25, 0, 0.00910391, 0.24873, 0.02, 0.742166
0.25, 0, 0.0109513, 0.247436, 0.02, 0.741612
0.25, 0, 0.00986224, 0.261895, 0.02, 0.728242
0.25, 0, 0.00916207, 0.248199, 0.02, 0.742639
0.25, 0, 0.0122049, 0.251659, 0.02, 0.736136
0.25, 0, 0.0106352, 0.251509, 0.02, 0.737856
0.25, 0, 0.0114989, 0.245006, 0.02, 0.743496
0.25, 0, 0.00830178, 0.242148, 0.02, 0.74955
0.25, 0, 0.0100429, 0.252202, 0.02, 0.737755
0.25, 0, 0.00876874, 0.248703, 0.02, 0.742528
0.25, 0, 0.00935961, 0.249787, 0.02, 0.740853
0.25, 0, 0.00896278, 0.251541, 0.02, 0.739496
0.25, 0, 0.00937391, 0.236997, 0.02, 0.753629
0.25, 0, 0.0100358, 0.244829, 0.02, 0.745136
0.25, 0, 0.0107027, 0.24944, 0.02, 0.739858
0.25, 0, 0.0155367, 0.254289, 0.025, 0.730174
0.25, 0, 0.0161535, 0.242847, 0.025, 0.740999
0.25, 0, 0.0121042, 0.248874, 0.025, 0.739022
0.25, 0, 0.0134594, 0.247374, 0.025, 0.739167
0.25, 0, 0.0112671, 0.256228, 0.025, 0.732505
0.25, 0, 0.0115107, 0.24571, 0.025, 0.742779
0.25, 0, 0.0129588, 0.245964, 0.025, 0.741077
0.25, 0, 0.0125491, 0.252449, 0.025, 0.735002
0.25, 0, 0.0106494, 0.250249, 0.025, 0.739102
0.25, 0, 0.0138764, 0.242656, 0.025, 0.743468
0.25, 0, 0.0123639, 0.243854, 0.025, 0.743782
0.25, 0, 0.0125175, 0.248948, 0.025, 0.738534
0.25, 0, 0.0120646, 0.254765, 0.025, 0.733171
0.25, 0, 0.0115719, 0.255736, 0.025, 0.732692
0.25, 0, 0.015778, 0.245935, 0.025, 0.738287
0.25, 0, 0.0127719, 0.257291, 0.025, 0.729937
0.25, 0, 0.0132599, 0.253328, 0.025, 0.733412
0.25, 0, 0.0124184, 0.252381, 0.025, 0.7352
0.25, 0, 0.010327, 0.242899, 0.025, 0.746774
0.25, 0, 0.0130318, 0.249998, 0.025, 0.736971
0.25, 0, 0.0134174, 0.256229, 0.025, 0.730354
0.25, 0, 0.0166974, 0.251901, 0.025, 0.731401
0.25, 0, 0.0117912, 0.254992, 0.025, 0.733216
0.25, 0, 0.01613, 0.254802, 0.025, 0.729068
0.25, 0, 0.0122769, 0.253325, 0.025, 0.734398
0.25, 0, 0.0109492, 0.259128, 0.025, 0.729923
0.25, 0, 0.0118619, 0.246385, 0.025, 0.741753
0.25, 0, 0.0138451, 0.25426, 0.025, 0.731895
0.25, 0, 0.0112927, 0.243117, 0.025, 0.74559
0.25, 0, 0.0112076, 0.257188, 0.025, 0.731605
0.25, 0, 0.0140052, 0.252728, 0.025, 0.733267
0.25, 0, 0.0143686, 0.251393, 0.025, 0.734238
0.25, 0, 0.0109384, 0.243027, 0.025, 0.746034
0.25, 0, 0.0144978, 0.244865, 0.025, 0.740637
0.25, 0, 0.0122797, 0.249755, 0.025, 0.737966
0.25, 0, 0.0113682, 0.240495, 0.025, 0.748137
0.25, 0, 0.0130461, 0.252322, 0.025, 0.734632
0.25, 0, 0.0121513, 0.24736, 0.025, 0.740488
0.25, 0, 0.0111883, 0.250996, 0.025, 0.737815
0.25, 0, 0.00932093, 0.238066, 0.025, 0.752613
0.25, 0, 0.0106942, 0.25284, 0.025, 0.736466
0.25, 0, 0.0105781, 0.24886, 0.025, 0.740562
0.25, 0, 0.0132948, 0.242724, 0.025, 0.743981
0.25, 0, 0.0126701, 0.255288, 0.025, 0.732042
