Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.0119357, 0.262364, 0.025, 0.7257
0.25, 0, 0.0106747, 0.256972, 0.025, 0.732354
0.25, 0, 0.0118467, 0.254064, 0.025, 0.734089
0.25, 0, 0.0132524, 0.249917, 0.025, 0.73683
0.25, 0, 0.011255, 0.25774, 0.025, 0.731005
0.25, 0, 0.0130822, 0.247053, 0.025, 0.739865
0.25, 0, 0.0114736, 0.246187, 0.025, 0.742339
0.25, 0, 0.0114854, 0.258033, 0.025, 0.730481
0.25, 0, 0.0112413, 0.247389, 0.025, 0.74137
0.25, 0, 0.012473, 0.259822, 0.025, 0.727705
0.25, 0, 0.0123671, 0.24731, 0.025, 0.740323
0.25, 0, 0.0127642, 0.260394, 0.025, 0.726842
0.25, 0, 0.0116436, 0.242521, 0.025, 0.745835
0.25, 0, 0.0117911, 0.249377, 0.025, 0.738832
0.25, 0, 0.0117828, 0.237743, 0.025, 0.750474
0.25, 0, 0.0109019, 0.247153, 0.025, 0.741945
0.25, 0, 0.0106062, 0.260556, 0.025, 0.728838
0.25, 0, 0.0131252, 0.255441, 0.025, 0.731434
0.25, 0, 0.0115587, 0.245079, 0.025, 0.743362
0.25, 0, 0.00926259, 0.246785, 0.025, 0.743953
0.25, 0, 0.0126898, 0.260477, 0.025, 0.726834
0.25, 0, 0.0088872, 0.242086, 0.025, 0.749027
0.25, 0, 0.0127545, 0.255977, 0.025, 0.731269
0.25, 0, 0.0130399, 0.254861, 0.025, 0.732099
0.25, 0, 0.0074612, 0.250763, 0.025, 0.741776
0.25, 0, 0.0101292, 0.240637, 0.025, 0.749233
0.25, 0, 0.00991958, 0.251263, 0.025, 0.738817
0.25, 0, 0.00991224, 0.250246, 0.025, 0.739842
0.25, 0, 0.0141629, 0.25059, 0.025, 0.735247
