Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00871798, 0.238477, 0.02, 0.752805
0.25, 0, 0.00951998, 0.254148, 0.02, 0.736332
0.25, 0, 0.0100054, 0.249954, 0.02, 0.74004
0.25, 0, 0.00748274, 0.255068, 0.02, 0.73745
0.25, 0, 0.00820141, 0.244475, 0.02, 0.747323
0.25, 0, 0.00845203, 0.252715, 0.02, 0.738833
0.25, 0, 0.00661497, 0.248372, 0.02, 0.745013
0.25, 0, 0.00903873, 0.246398, 0.02, 0.744564
0.25, 0, 0.00944488, 0.254225, 0.02, 0.73633
0.25, 0, 0.00874472, 0.252594, 0.02, 0.738662
0.25, 0, 0.00865103, 0.253308, 0.02, 0.738041
0.25, 0, 0.00770036, 0.246463, 0.02, 0.745837
0.25, 0, 0.0093567, 0.247161, 0.02, 0.743482
0.25, 0, 0.00681991, 0.250166, 0.02, 0.743015
0.25, 0, 0.0103387, 0.259047, 0.02, 0.730615
0.25, 0, 0.011232, 0.248773, 0.02, 0.739995
0.25, 0, 0.00776132, 0.241366, 0.02, 0.750873
0.25, 0, 0.00870349, 0.257749, 0.02, 0.733547
0.25, 0, 0.0095165, 0.240243, 0.02, 0.75024
0.25, 0, 0.0108579, 0.250267, 0.02, 0.738875
0.25, 0, 0.00832912, 0.250049, 0.02, 0.741622
0.25, 0, 0.00844752, 0.243704, 0.02, 0.747848
0.25, 0, 0.0105997, 0.253159, 0.02, 0.736241
0.25, 0, 0.00727119, 0.244609, 0.02, 0.74812
0.25, 0, 0.00948213, 0.249318, 0.02, 0.7412
0.25, 0, 0.00763625, 0.247372, 0.02, 0.744992
0.25, 0, 0.00986309, 0.248919, 0.02, 0.741218
0.25, 0, 0.0092884, 0.25789, 0.02, 0.732822
0.25, 0, 0.0096896, 0.25458, 0.02, 0.73573
0.25, 0, 0.00748488, 0.255474, 0.02, 0.737041
0.25, 0, 0.00814751, 0.244415, 0.02, 0.747437
0.25, 0, 0.010841, 0.251569, 0.02, 0.73759
0.25, 0, 0.00786394, 0.244238, 0.02, 0.747898
0.25, 0, 0.0100618, 0.243772, 0.02, 0.746166
0.25, 0, 0.0101338, 0.245418, 0.02, 0.744448
0.25, 0, 0.00884555, 0.24513, 0.02, 0.746024
0.25, 0, 0.00837481, 0.241386, 0.02, 0.750239
0.25, 0, 0.009358, 0.248533, 0.02, 0.742109
0.25, 0, 0.00948536, 0.25686, 0.02, 0.733655
0.25, 0, 0.0084696, 0.252445, 0.02, 0.739086
0.25, 0, 0.00795615, 0.245978, 0.02, 0.746066
0.25, 0, 0.00667065, 0.251229, 0.02, 0.7421
0.25, 0, 0.0108886, 0.258239, 0.02, 0.730873
0.25, 0, 0.0107463, 0.246051, 0.02, 0.743202
0.25, 0, 0.00997339, 0.251673, 0.02, 0.738354
0.25, 0, 0.00850954, 0.245825, 0.02, 0.745665
0.25, 0, 0.00777115, 0.237539, 0.02, 0.75469
0.25, 0, 0.00811221, 0.249177, 0.02, 0.74271
0.25, 0, 0.00994474, 0.252452, 0.02, 0.737603
0.25, 0, 0.0100812, 0.250161, 0.02, 0.739758
0.25, 0, 0.00958498, 0.239686, 0.02, 0.75073
0.25, 0, 0.0093476, 0.242184, 0.02, 0.748468
0.25, 0, 0.00972981, 0.250193, 0.02, 0.740077
0.25, 0, 0.00802719, 0.259278, 0.02, 0.732695
0.25, 0, 0.0100578, 0.252811, 0.02, 0.737131
0.25, 0, 0.0100443, 0.248531, 0.02, 0.741425
0.25, 0, 0.00676927, 0.252226, 0.02, 0.741005
0.25, 0, 0.0104366, 0.245888, 0.02, 0.743676
0.25, 0, 0.00846041, 0.245296, 0.02, 0.746243
0.25, 0, 0.0087092, 0.244267, 0.02, 0.747024
0.25, 0, 0.00816583, 0.246971, 0.02, 0.744863
0.25, 0, 0.00782126, 0.257213, 0.02, 0.734966
0.25, 0, 0.00824854, 0.247776, 0.02, 0.743975
0.25, 0, 0.00777436, 0.255473, 0.02, 0.736752
0.25, 0, 0.00957863, 0.249372, 0.02, 0.741049
0.25, 0, 0.00983645, 0.243781, 0.02, 0.746383
0.25, 0, 0.00986812, 0.240126, 0.02, 0.750006
0.25, 0, 0.00824087, 0.24442, 0.02, 0.747339
0.25, 0, 0.00935644, 0.262752, 0.02, 0.727891
0.25, 0, 0.0104837, 0.24859, 0.02, 0.740926
0.25, 0, 0.00906252, 0.25773, 0.02, 0.733208
0.25, 0, 0.0109372, 0.25214, 0.02, 0.736923
0.25, 0, 0.0104821, 0.247749, 0.02, 0.741769
0.25, 0, 0.00929183, 0.263912, 0.02, 0.726797
0.25, 0, 0.00709814, 0.23828, 0.02, 0.754622
0.25, 0, 0.009997, 0.264364, 0.02, 0.725639
0.25, 0, 0.00849838, 0.246867, 0.02, 0.744635
0.25, 0, 0.0113938, 0.25343, 0.02, 0.735176
0.25, 0, 0.00849018, 0.252617, 0.02, 0.738892
0.25, 0, 0.0111661, 0.248714, 0.02, 0.74012
0.25, 0, 0.00781922, 0.253832, 0.02, 0.738349
0.25, 0, 0.0074987, 0.242572, 0.02, 0.749929
0.25, 0, 0.0100681, 0.252049, 0.02, 0.737883
0.25, 0, 0.0115467, 0.245743, 0.025, 0.74271
0.25, 0, 0.0154112, 0.251381, 0.025, 0.733208
0.25, 0, 0.0135498, 0.245427, 0.025, 0.741023
0.25, 0, 0.00883738, 0.253913, 0.025, 0.737249
0.25, 0, 0.0121677, 0.246958, 0.025, 0.740874
0.25, 0, 0.00998882, 0.253736, 0.025, 0.736275
0.25, 0, 0.0128086, 0.253081, 0.025, 0.734111
0.25, 0, 0.00952733, 0.249011, 0.025, 0.741462
0.25, 0, 0.00978495, 0.249157, 0.025, 0.741058
